SKU,batch,Last_Month_Stock,month_in,month_out,month_sales,month_end_stock,Note_value,safety_stock,Location,month_end_inventory,inventory_diff,Remark,Time
FWD201,25042260,3115.7,0,0,621,2494.7,2494.7,800,2G-3,2494.7,0,,2025-07
FWD211,24111960,2164.6,0,208.6,386,1570,1570,500,2E-2,1570,0,,2025-07
FWD223,24111660,1569.2,0,150,100.5,1318.7,1318.7,447,2C-3,1318.7,0,,2025-07
FWD221,24110760,375,0,0,300,75,6183,600,2F-2,75,0,,2025-07
FWD221,25060960,6114,0,0,6,6108,,,2C-1,6108,0,,2025-07
FWD221S,21051960,165,0,0,0,165,165,0,2E-2,165,0,,2025-07
FWD224,25041161,2292.1,0,0,31,2261.1,2261.1,0,2B-3,2261.1,0,,2025-07
FWD224T,25031160,25,0,0,0,25,1209,,B-2,25,0,,2025-07
FWD224T,25032761,1584,0,0,400,1184,,,2B-3,1184,0,,2025-07
FWD231,24111861,2891.82,0,50,161,2680.82,2680.82,493,2G-6,2680.82,0,,2025-07
FWD249,23100761,368.95,0,0,61,307.95,307.95,325,4B-1,307.95,0,,2025-07
FWD249A,23112460,75,0,0,25,50,50,,2E-1,50,0,,2025-07
FWD249,D25061361,1138,0,0,0,1138,1138,,2F-1,1138,0,,2025-07
FWD216,24111863,2724.1,0,100,50,2574.1,2574.1,0,2B-4,2574.1,0,,2025-07
FWD216K,25041661,1499,0,0,0,1499,1499,,B-2,1499,0,,2025-07
FWD216Y,24070260,275,0,0,50,225,225,0,2E-1,225,0,,2025-07
FWD217,18011860,80.25,0,0,1,79.25,79.25,0,2B-2,79.25,0,,2025-07
FWD299,23082163,534,0,0,1,533,533,,2E-1,533,0,,2025-07
FWD289,25032460,586,0,0,26,560,560,0,2C-2,560,0,,2025-07
FWD1289,16122660,300,0,0,0,300,300,,B-1,300,0,,2025-07
FWD300,25072362,0,6681,0,1225,5456,8956,2000,2E-1,5456,0,,2025-07
FWD300,25072362箱,0,3500,0,0,3500,,,B-1,3500,0,,2025-07
FWD300,24111961,4793.75,0,16.15,4777.6,0,,,,0,0,,2025-07
FWD300B,25070260,0,6195,0,500,5695,5695,0,2G-3,5695,0,,2025-07
FWD300B,24052961,13,0,13,0,0,,,,0,0,,2025-07
FWD300S,21072760,300,0,0,0,300,300,0,2E-2,300,0,,2025-07
FWD300Y,24082860,315,0,0,0,315,315,0,3B-2,315,0,,2025-07
FWD301,24070962,2300,0,0,30,2270,2270,324,4B-3,2270,0,,2025-07
FWD303,25051661,15141.5,0,0,2376,12765.5,12765.5,2000,2G-6,12765.5,0,,2025-07
FWD303,H23120860,289.7,0,133,0,156.7,156.7,,4B-4,156.7,0,,2025-07
FWD304K,25060261,4002,0,10,0,3992,3992,,3C-2,3992,0,,2025-07
FWD305,25041063,11113.6,0,0,1526,9587.6,9591.6,1000,2F-3,9587.6,0,,2025-07
FWD305,24071960,6,0,0,2,4,,,D-2,4,0,,2025-07
FWD305S,24112960,2682,0,0,0,2682,2682,0,2G-6,2682,0,,2025-07
FWD306,24120560,9377.2,0,0,1055,8322.2,8322.2,1500,2G-4,8347.2,25,,2025-07
FWD306C,24103060,643.8,0,0,0,643.8,643.8,,A-1,643.8,0,纸袋装,2025-07
FWD306B,25062160,7010,0,0,1250,5760,5760,,2D-1,5760,0,,2025-07
FWD306S,24121160,2625,0,0,0,2625,2625,,4C-2,2625,0,,2025-07
FWD307,24122060,5770.7,0,0,205,5565.7,5565.7,1000,2B-4,5565.7,0,,2025-07
FWD307B,25071460,0,4231,0,0,4231,4231,0,4A-2,4231,0,,2025-07
FWD307Y,24091460,809,0,0,0,809,809,0,2E-2,809,0,,2025-07
FWD3307A,25062360,5100,0,0,0,5100,5100,500,2C-4,5100,0,,2025-07
FWD308,25061662,4176,0,0,150,4026,4026,500,3B-4,4001,-25,,2025-07
FWD302,24102863,10476.8,0,1450,306,8720.8,8720.8,2000,4D-3,8720.8,0,2个零头,2025-07
FWD3302,24082960,801.8,0,0,58.5,743.3,743.3,150,2E-2,743.3,0,,2025-07
FWD323,25032061,9610.55,0,0,2196,7414.55,7414.55,1000,3C-1,7414.55,0,,2025-07
FWD323,H24111262,494,0,0,0,494,494,,2E-1,494,0,,2025-07
FWD323Y,24111263,368,0,0,0,368,368,,2C-1,368,0,,2025-07
FWD320,25022461,5523,0,0,100,5423,5423,1000,3C-2,5423,0,,2025-07
FWD320K,25052663,2487,0,0,0,2487,2487,,3A-2,2487,0,,2025-07
FWD322,25010260,1788.8,0,0,305,1483.8,1483.8,0,4A-2,1483.8,0,,2025-07
FWD325,25071960,0,9039,0,535,8504,8504,500,3A-1,8504,0,,2025-07
FWD325,24110560,2477.5,0,2.5,2475,0,,,,0,0,,2025-07
FWD351,24120960,2285.8,0,0,125,2160.8,2160.8,500,2E-2,2160.8,0,,2025-07
FWD351Y,24111362,628,0,0,0,628,628,0,2C-1,628,0,,2025-07
FWD353,23120460,5,0,0,0,5,3839.3,500,D-2,5,0,,2025-07
FWD353,24121660,3885.3,0,0,51,3834.3,,,2D-2,3834.3,0,,2025-07
FWD353Y,24111662,1231,0,0,0,1231,1231,0,2F-1,1231,0,,2025-07
FWD355,24122362,2952.6,0,0,1,2951.6,2951.6,500,2C-4,2951.6,0,,2025-07
FWD355Y,21062361,350,0,0,0,350,350,,3A-1,350,0,,2025-07
FWD361,21042260,1723.1,0,0,102,1621.1,1621.1,,3A-2,1621.1,0,,2025-07
FWD362,16061460,4.95,0,0,0,4.95,25.25,,D-2,4.95,0,,2025-07
FWD362,16061460,20.3,0,0,0,20.3,,,E-1,20.3,0,退货,2025-07
FWD3112,24101663,508.7,0,0,108,400.7,400.7,500,2B-3,400.7,0,,2025-07
FWD6622,23101163,675,0,0,0,675,675,,3A-1,700,25,,2025-07
FWD500,25041462,7171.2,0,0,601,6570.2,6570.2,1000,4A-1,6570.2,0,,2025-07
FWD500K,23080161,1074.2,0,0,0,1074.2,1074.2,,2G-3,1074.2,0,,2025-07
FWD3500E,23082560,25,0,0,0,25,25,,3B-1,25,0,,2025-07
FWD3500,24010460,813.23,0,0,51,762.23,762.23,0,3B-1,762.23,0,,2025-07
FWD3502,25042960,2976.1,0,0,126,2850.1,2850.1,500,2C-3,2850.1,0,取样,2025-07
FWD3504,24071860,1284,0,0,26,1258,1258,0,4D-3,1258,0,,2025-07
FWD502,24100860,8.4,0,0,0,8.4,5949.4,1000,D-2,8.4,0,,2025-07
FWD502,25051460,7217,0,0,1276,5941,,,4C-3,5941,0,,2025-07
FWD502S,21052960,1000,0,0,0,1000,1000,0,2D-1,1000,0,,2025-07
FWD502Z,23122762,625,0,0,0,625,625,0,4D-2,625,0,,2025-07
FWD503,25031862,2541.3,0,0,326,2215.3,2215.3,500,4A-2,2215.3,0,,2025-07
FWD504,24100963,3956.2,0,0,951,3005.2,3006.3,1000,4A-2,3005.2,0,2个零头,2025-07
FWD504,23111660,1.1,0,0,0,1.1,,,D-2,1.1,0,,2025-07
FWD504,D24110262,10,0,0,0,10,10,,D-2,10,0,,2025-07
FWD5004B,D24081460,10,0,0,0,10,10,,D-2,10,0,,2025-07
FWD505,24102160,1888.18,0,0,154,1734.18,1734.18,500,4C-2,1734.18,0,,2025-07
FWD506,19101560,2276,0,0,175,2101,7720,0,2G-5,2101,0,,2025-07
FWD506,19101560,5620,0,0,1,5619,,,2G-2,5619,0,,2025-07
FWD508,24110863,2061.5,0,0,26,2035.5,2035.5,500,2B-4,2035.5,0,,2025-07
FWD510,25032461,2256.3,0,0,26,2230.3,2230.3,200,2B-3,2230.3,0,,2025-07
FWD510Y,22030462,550,0,0,50,500,500,0,4A-3,500,0,,2025-07
FWD510W,23091962,550,0,0,0,550,550,0,2E-2,550,0,,2025-07
FWD520,24062462,525,0,0,240,285,6303.5,500,4D-2,285,0,,2025-07
FWD520,25060663,6019.5,0,0,1,6018.5,,,4D-2,6018.5,0,,2025-07
FWD522,24112260,4146.14,0,0,1104.2,3041.94,3041.94,1000,4C-2,3041.94,0,,2025-07
FWD5221,23100760,990,0,0,0,990,990,,3A-1,990,0,,2025-07
FWD523,20080560,213.9,0,0,8.6,205.3,205.3,0,4B-5,205.3,0,,2025-07
FWD524,25010660,3154,0,0,327.5,2826.5,2826.5,600,4C-1,2826.5,0,,2025-07
FWD524A,25041560,1513,0,0,500,1013,1013,,3B-4,1013,0,,2025-07
FWD525,24040763,1564,0,0,111,1453,1453,503,3B-3,1453,0,,2025-07
FWD530,23121260,2661.1,0,0,388,2273.1,2273.1,709,3A-2,2273.1,0,,2025-07
FWD532,24102262,3166.4,0,0,401,2765.4,2765.4,958,4C-2,2765.4,0,,2025-07
FWD550,22120160,1167.75,0,0,0,1167.75,1167.75,0,4B-4,1167.75,0,,2025-07
FWD550K,21071060,698.9,0,0,0,698.9,698.9,,2B-1,698.9,0,,2025-07
FWD552,19052060,1699.1,0,0,0,1699.1,1699.1,,4C-3,1699.1,0,,2025-07
FWD534,24080361,2822,0,0,486,2336,2336,500,4B-3,2336,0,,2025-07
FWD535,21120862,1017.4,0,0,26,991.4,991.4,342,4A-3,991.4,0,,2025-07
FWD5516,24102960,1303.55,0,0,101,1202.55,1202.55,,4A-3,1202.55,0,,2025-07
FWD5518,25040861,2464.1,0,0,159,2305.1,4005.1,892,4C-3,2305.1,0,,2025-07
FWD5518,25040861箱,1700,0,0,0,1700,,,4C-3,1700,0,,2025-07
FWD5519,25061360,5192.1,0,0,151,5041.1,5041.1,282,4C-4,5041.1,0,,2025-07
FWD5727,19032463,300,0,0,0,300,300,,4E-4,300,0,,2025-07
FWD400B,25042162,1212.1,0,0,28,1184.1,1184.1,200,3A-3,1184.1,0,,2025-07
FWD400C,19081861,253.45,0,0,0,253.45,253.45,0,2C-4,253.45,0,,2025-07
FWD408,21062360,1760.95,0,0,101,1659.95,1659.95,500,2D-2,1659.95,0,,2025-07
FWD408C,D22062960,149.95,0,0,0,149.95,149.95,,3B-1,149.95,0,,2025-07
FWD410,24120260,813.9,0,0,102,711.9,711.9,500,3A-2,711.9,0,,2025-07
FWD411,25042262,2485.8,0,0,61,2424.8,2424.8,500,4C-1,2424.8,0,,2025-07
FWD415Y,20040761,106.25,0,0,15,91.25,91.25,0,3A-1,91.25,0,15kg装,2025-07
FWD415Y,,0,0,0,0,0,,,,0,0,~,2025-07
FWD430,21032761,1097.6,0,0,56,1041.6,1041.6,334,3A-1,1041.6,0,,2025-07
FWD416,25070163,0,1610,0,106,1504,1504,0,2F-4,1504,0,,2025-07
FWD416,24041560,140.8,0,140.8,0,0,,,,0,0,,2025-07
FWD416C,25072262,0,1825,0,0,1825,1825,0,2C-2,1825,0,,2025-07
FWD416C,25011061,100,0,0,100,0,,,,0,0,,2025-07
FWD417,25072460,0,1525,0,0,1525,1525,0,4D-3,1525,0,,2025-07
FWD417,24122360,157,0,7,150,0,,,,0,0,,2025-07
FWD418B,23120560,571.68,0,0,55.2,516.48,516.48,289,4D-4,516.48,0,,2025-07
FWD418C,25041761,519,0,0,0,519,519,0,3A-3,519,0,,2025-07
FWD419B,25072660,0,3104,0,0,3104,3094,500,4B-4,3104,0,,2025-07
FWD419B,25040860,1142.2,0,26.2,1126,-10,,,,0,10,,2025-07
FWD419C,25070160,0,1851,0,50,1801,1801,0,3B-3,1801,0,,2025-07
FWD419Y,21010960,233.9,0,0,0,233.9,233.9,0,2C-1,233.9,0,20kg装,2025-07
FWD421,24120961,1545.5,0,0,151,1394.5,1394.5,500,4B-5,1394.5,0,,2025-07
FWD421Y,25071461,0,209,0,20,189,189,0,4棚-5,189,0,20kg装,2025-07
FWD421Y,24110861,64.5,0,0,64.5,0,,,,0,0,,2025-07
FWD421D,24112860,175,0,0,100,75,75,0,4B-1,75,0,,2025-07
FWD421C,24030662,400,0,0,0,400,400,0,4B-1,400,0,,2025-07
FWD424,21080560,2435,0,0,0,2435,2435,0,4B-3,2435,0,,2025-07
FWD425,24111160,1416.5,0,0,704.5,712,717,500,4A-2,712,0,,2025-07
FWD425,21070162,5,0,0,0,5,,,E-1,5,0,退,2025-07
FWD425C,25010360,879,0,0,0,879,879,0,4A-3,879,0,,2025-07
FWD425Y,24122561-20kg,30.2,0,0,0,30.2,30.2,0,2E-2,30.2,0,20kg装,2025-07
FWD425B,25040963,336,0,0,26,310,310,200,4C-3,310,0,,2025-07
FWD426C,19101061,429.15,0,0,0,429.15,429.15,,2E-1,429.15,0,,2025-07
FWD427,25042561,3601.7,0,0,278,3323.7,3323.7,713,2E-1,3323.7,0,,2025-07
FWD432,22041160,25,0,0,0,25,25,,D-2,25,0,,2025-07
FWD435,23080761,1415.2,0,0,1,1414.2,1414.2,306,4B-1,1414.2,0,,2025-07
FWD435B,24110263,2108.5,0,0,215,1893.5,1893.5,430,4C-1,1893.5,0,,2025-07
FWD435C,19121861,289.1,0,0,0,289.1,289.1,0,3B-1,289.1,0,,2025-07
FWD435Y,25070460-15kg,0,201,0,0,201,201,0,4棚-5,201,0,15kg装,2025-07
FWD435Y,19122663,6.78,0,6.78,0,0,,,,0,0,,2025-07
FWD439,24122461,234,0,0,0,234,234,,2D-2,234,0,,2025-07
FWD401,24110461,2122.5,0,0,301,1821.5,1821.5,500,4A-1,1821.5,0,,2025-07
FWD402,25022160-20kg,2562,0,0,356,2206,2206,500,4C-3,2206,0,,2025-07
FWD4002,,0,0,0,0,0,1979.3,1012,,0,0,15kg装,2025-07
FWD4002,24111862,2414.3,0,0,435,1979.3,,,4A-1,1979.3,0,,2025-07
FWD4002T,24070561,971.5,0,0,207,764.5,764.5,1000,2D-1,764.5,0,15kg装2个零头,2025-07
FWD403,24112760,620.3,0,0,56,564.3,564.3,200,4A-3,564.3,0,,2025-07
FWD405B,19070562,172.25,0,0,1,171.25,171.25,100,4B-1,171.25,0,,2025-07
FWD407,25061062,1945,0,0,151,1794,1794,325,4B-1,1794,0,,2025-07
FWD407A,20072162,24.25,0,0,0,24.25,24.25,,D-2,24.25,0,,2025-07
FWD466A,24121761,400,0,0,0,400,400,,4A-3,400,0,,2025-07
FWD468,25021460,441,0,0,2,439,439,,2D-1,439,0,,2025-07
FWD464,18090660,21.73,0,0,0,21.73,249.63,,D-2,21.73,0,,2025-07
FWD464,19090565,227.9,0,0,0,227.9,,,2C-1,227.9,0,,2025-07
FWD471,25072160,0,443,0,0,443,443,,4D-3,443,0,,2025-07
FWD471,21052862,48.6,0,23.6,25,0,,,,0,0,,2025-07
FWD475,25062361,783,0,0,50,733,733,,3A-3,733,0,,2025-07
FWD476,17010660,1479.2,0,0,0,1479.2,1479.2,,4E-2,1479.2,0,,2025-07
FWD478,23102460,104.9,0,0,75,29.9,29.9,,2C-3,29.9,0,,2025-07
FWD479,25011561,555,0,0,0,555,555,,3A-3,555,0,,2025-07
FWD480,15122661,0.65,0,0,0,0.65,0.65,,A1货架,0.65,0,,2025-07
FWD483,14080160,592.45,0,0,0,592.45,592.45,,2E-2,592.45,0,20kg装,2025-07
FWD483C,25041663,860,0,0,0,860,860,,2F-1,860,0,,2025-07
FWD485,24060160,594,0,0,0,594,594,,3A-3,594,0,,2025-07
FWD486B,25042560,474,0,0,0,474,474,,4A-3,474,0,,2025-07
FWD487,23122560,225,0,0,0,225,225,,4C-3,225,0,,2025-07
FWD488,21052861,419.55,0,0,0,419.55,419.55,,4B-5,419.55,0,,2025-07
FWD4012,25053060,10885,0,0,420,10465,10465,500,2C-2,10465,0,15kg装,2025-07
FWD4012B,25060961,5519.9,0,0,4050,1469.9,12554.9,,A-3,1469.9,0,,2025-07
FWD4012B,25071660,0,11085,0,0,11085,,,E-2,11085,0,,2025-07
FWD4012T,25062460,3544,0,0,3108,436,5636,2000,2G-7,436,0,,2025-07
FWD4012T,25072960,0,3600,0,0,3600,,,2F-2,3600,0,15kg装,2025-07
FWD4012T,25072960,0,1600,0,0,1600,,,2F-3,1600,0,~,2025-07
FWD4012T,,0,0,0,0,0,,,,0,0,~,2025-07
FWD4012T,D25030662,2789.6,0,0,1800,989.6,989.6,,2F-4,989.6,0,~,2025-07
FWD4015,25032762箱,600,0,0,0,600,4071.4,1500,2C-2,600,0,15kg装,2025-07
FWD4015,25032762,3552,0,0,80.6,3471.4,,,2D-1,3471.4,0,~,2025-07
FWD4015,25032762,864.4,0,0,864.4,0,,,,0,0,~,2025-07
FWD4015,D25061761,4078,0,0,0,4078,4948,,2F-2,4078,0,~,2025-07
FWD4015,D25010761,870,0,0,0,870,,,2G-7,870,0,~,2025-07
FWD4015,,0,0,0,0,0,,,,0,0,~,2025-07
FWD4015,,0,0,0,0,0,,,,0,0,~,2025-07
FWD4032,22071262,57.6,0,0,0,57.6,57.6,,D-2,57.6,0,20kg装,2025-07
FWD4033,22071261,75.1,0,0,0,75.1,75.1,,D-2,75.1,0,~,2025-07
1#兰绿,18120961,124.2,0,0,0,124.2,124.2,,4D-2,124.2,0,24kg装,2025-07
2#墨绿,25052060箱,160,0,0,0,160,160,,2B-2,160,0,~,2025-07
3#深紫,23022060,209.05,0,0,0,209.05,209.05,,2B-2,209.05,0,24kg装,2025-07
4#紫色,25010760,187,0,0,0,187,187,,2B-2,187,0,~,2025-07
5#棕色,23102464,240,0,0,0,240,240,,2B-2,240,0,,2025-07
6#枣红,22102562,47.95,0,0,0,47.95,47.95,,2B-2,47.95,0,24kg装,2025-07
7#宝蓝,24092561,282,0,0,0,282,282,,2B-2,282,0,24kg装,2025-07
8#丈青,25021761,201,0,0,0,201,201,,2B-1,201,0,~,2025-07
FWD6601,17071363,434.23,0,0,0,434.23,434.23,0,2F-1,434.23,0,,2025-07
FWD6601A,24111264,287.6,0,0,0,287.6,287.6,200,2C-4,287.6,0,,2025-07
FWD6602,20050462,1022.47,0,0,0,1022.47,1022.47,100,4E-3,1022.47,0,,2025-07
FWD6602E,25070461,0,338,0,3,335,335,100,4棚-5,335,0,,2025-07
FWD6602E,17070663,4.14,0,4.14,0,0,,,,0,0,,2025-07
FWD6603,24111661,740.45,0,0,15.5,724.95,724.95,300,2E-1,724.95,0,,2025-07
FWD6603B,22120262,599.3,0,0,0,599.3,599.3,200,4E-3,599.3,0,,2025-07
FWD6606,D25042261,109,0,0,0,109,109,,D-1,109,0,,2025-07
FWD6612,17051360,492.32,0,0,0,492.32,492.32,0,2B-1,492.32,0,,2025-07
FWD6683,无,4,0,0,0,4,4,0,E-1,4,0,退,2025-07
FWD6683T,20101361,280.15,0,0,5.5,274.65,274.65,,4C-3,274.65,0,,2025-07
FWD6050,25031960,1742,0,0,200,1542,1542,,4B-5,1542,0,,2025-07
FWD6153A,25073060,0,588,0,0,588,588,,D-2,588,0,,2025-07
FWD6205,24122460,170,0,0,150,20,3865,500,D-2,20,0,,2025-07
FWD6205,25060761,4195,0,0,350,3845,,,4A-1,3845,0,,2025-07
FWD6205G,22102861,675,0,0,0,675,675,,4A-3,675,0,,2025-07
FWD6215,25030660,1329,0,0,25.5,1303.5,1303.5,200,3C-2,1303.5,0,,2025-07
FWD6216,,0,0,0,0,0,875,,,0,0,,2025-07
FWD6216,18091161,1175,0,300,0,875,,,2G-8,875,0,,2025-07
FWD6219,23122160,431,0,0,5.5,425.5,425.5,200,3B-1,425.5,0,,2025-07
FWD6224,25052960,3733,0,0,200,3533,3533,733,2D-2,3533,0,,2025-07
FWD6225,18072660,272.05,0,0,0,272.05,272.05,34,4C-4,272.05,0,,2025-07
FWD6235,25022060,1038.7,0,0,381.5,657.2,657.2,500,4C-2,657.2,0,,2025-07
FWD6300T,20111861,661.8,0,0,1,660.8,660.8,500,4D-1,660.8,0,,2025-07
FWD6303W,22032361,724.6,0,0,0,724.6,724.6,0,2G-1,724.6,0,,2025-07
FWD6303,24080160,251,0,0,50,201,201,500,4B-1,201,0,,2025-07
FWD6500A,20061560,1148.3,0,0,16,1132.3,1132.3,100,4C-3,1132.3,0,,2025-07
FWD6502A,24102260,1830,0,0,75,1755,1755,100,3B-3,1755,0,,2025-07
FWD6504A,22072260,1110.15,0,0,0,1110.15,1110.15,,4B-5,1110.15,0,2个零头,2025-07
FWD6504,20081460,337.6,0,0,0,337.6,337.6,200,4A-3,337.6,0,,2025-07
FWD6504T,22071661,727.3,0,0,100,627.3,627.3,300,2F-4,627.3,0,,2025-07
FWD6550,19092061,169,0,0,0,169,503.6,0,4E-3,169,0,,2025-07
FWD6550,19121261,334.6,0,0,0,334.6,,,4E-3,334.6,0,,2025-07
FWD6810PM,17082162,49.32,0,0,0,49.32,49.32,,C-1,49.32,0,,2025-07
FWD6810,24071962,225,0,0,50,175,2471,500,2F-4,175,0,,2025-07
FWD6810,25060262,2296,0,0,0,2296,,,3A-3,2296,0,,2025-07
FWD6820,24080360,743.8,0,40,0,703.8,703.8,300,2E-2,703.8,0,,2025-07
FWD6830,24052760,287.05,0,0,1,286.05,286.05,300,2E-1,286.05,0,,2025-07
FWD6840,19091361,446.45,0,0,0,446.45,446.45,300,2B-1,446.45,0,,2025-07
FWD6850,25070162,0,1926,0,75,1851,1851,300,4B-3,1851,0,,2025-07
FWD6850,24052560,100,0,100,0,0,,,,0,0,,2025-07
FWD6860,25061860,1109,0,0,0,1109,1109,165,4C-1,1109,0,,2025-07
FWD6881,23090460,118.1,0,66,25,27.1,27.1,,4D-2,27.1,0,,2025-07
FWD6882,19081261,598,0,0,0,598,598,,2C-1,598,0,,2025-07
FWD6883,19081262,363.2,0,0,0,363.2,363.2,,2F-1,363.2,0,,2025-07
FWD6884,24090960,1106.9,0,0,8,1098.9,1098.9,,3B-1,1098.9,0,,2025-07
FWD6885,19081264,462.87,0,0,0,462.87,462.87,34,2F-1,462.87,0,,2025-07
FWD6910,25051360,1402.5,0,0,475,927.5,949.18,300,3B-1,927.5,0,,2025-07
FWD6910,24100960,247.68,0,0,226,21.68,,,D-2,21.68,0,,2025-07
FWD7305,25062860,11300,0,5,1911,9384,9384,2000,2F-4,9384,0,,2025-07
FWD7305,24122662,415.8,0,15.8,400,0,,,,0,0,,2025-07
FWD7305T,25030460,3750,0,0,600,3150,3959.2,1500,3C-3,3150,0,12.5kg*2,2025-07
FWD7305T,25030460,1709.2,0,0,900,809.2,,,3C-3,809.2,0,,2025-07
FWD7305TQ,,0,0,0,0,0,0,,,0,0,20kg装,2025-07
