SKU,batch,Last_Month_Stock,month_in,month_out,month_sales,month_end_stock,Note_value,safety_stock,Location,month_end_inventory,inventory_diff,Remark,Time
BHC158,202412954577,4487.26,3387.84,110.5,1051.78,6712.82,6712.82,778.97,C-2,6591.02,-121.8,,2024-12
BHC158,202412971534,1792.94,567.91,437.31,564.98,1358.56,1358.56,778.97,C-2,1350.58,-7.98,,2024-12
BHC159,202412172197,1610.72,2395.03,447.83,146.3,3411.62,3411.62,874.26,B-6,3461.61,49.99,,2024-12
BHC159,202412213248,4681.63,3643.09,254.73,959.23,7110.76,7110.76,874.26,B-6,7053.96,-56.8,,2024-12
BHC159,202412270454,4997.41,943.81,392.84,1600.97,3947.41,3947.41,874.26,B-6,3935.76,-11.65,,2024-12
BHC159,202412506959,4046.72,315.65,48.22,2208.85,2105.3,2105.3,874.26,B-6,2112,6.7,,2024-12
BHC159,202412547460,3145.18,1707.57,181.47,628.89,4042.39,4042.39,874.26,B-6,4100.59,58.2,,2024-12
BHC160,202412267906,2499.71,3207.91,382.02,335.26,4990.34,4990.34,164.43,C-4,4983.8,-6.54,,2024-12
BHC160,202412370611,4740.67,3623.04,379.83,2121.41,5862.47,5862.47,164.43,C-4,5864.33,1.86,,2024-12
BHC160,202412815874,5292.88,1520.72,249.1,2228.9,4335.6,4335.6,164.43,C-4,4323.09,-12.51,,2024-12
BHC160,202412831968,3263.97,2025.15,172.12,1668.89,3448.11,3448.11,164.43,C-4,3489.11,41,,2024-12
BHC161,202412110134,4527.35,3480.97,61.21,82.99,7864.12,7864.12,261.43,E-8,7914.52,50.4,,2024-12
BHC161,202412210062,2858.86,2933.32,147.38,2229.05,3415.75,3415.75,261.43,E-8,3455.86,40.11,,2024-12
BHC161,202412293909,2669.9,1687.06,142.49,1428.24,2786.23,2786.23,261.43,E-8,2762.45,-23.78,,2024-12
BHC161,202412444288,790.38,2578.13,516.01,2213.49,639.01,639.01,261.43,E-8,631.84,-7.17,,2024-12
BHC161,202412534063,3849.17,284.23,397.13,925.09,2811.18,2811.18,261.43,E-8,2813.66,2.48,,2024-12
BHC161,202412604266,3230.69,3173.31,56.33,267.89,6079.78,6079.78,261.43,E-8,6029.24,-50.54,,2024-12
BHC161,202412674687,4171.35,3326.49,370.25,1132.77,5994.82,5994.82,261.43,E-8,6062.35,67.53,,2024-12
BHC161,202412834273,2750.16,849.56,561.17,2210.37,828.18,828.18,261.43,E-8,818.84,-9.34,,2024-12
BHC162,202412383067,1905.61,1974.72,233.57,1138.51,2508.25,2508.25,714.7,E-7,2501.13,-7.12,,2024-12
BHC162,202412485143,5865.15,2949.96,474.73,1941.78,6398.6,6398.6,714.7,E-7,6383.09,-15.51,,2024-12
BHC162,202412537960,5299.97,2792.69,186.51,66.92,7839.23,7839.23,714.7,E-7,7804.5,-34.73,,2024-12
BHC162,202412619175,3167.2,391.21,102.77,1610.98,1844.66,1844.66,714.7,E-7,1826.75,-17.91,,2024-12
BHC162,202412692670,5418.18,175.78,205.44,2312.01,3076.51,3076.51,714.7,E-7,3076.7,0.19,,2024-12
BHC162,202412807641,2566.6,2347.72,186.71,2060.43,2667.18,2667.18,714.7,E-7,2665.46,-1.72,,2024-12
BHC162,202412989387,575.04,2750.51,148.56,664.36,2512.63,2512.63,714.7,E-7,2443.39,-69.24,,2024-12
BHC163,202412259839,5510.52,136.18,492.25,789.4,4365.05,4365.05,428.26,B-5,4368.68,3.63,,2024-12
BHC163,202412687431,3526.88,2105.93,225.51,1570.2,3837.1,3837.1,428.26,B-5,3835.06,-2.04,,2024-12
BHC163,202412748858,1660.17,3526.61,145.03,2165.28,2876.47,2876.47,428.26,B-5,2911.1,34.63,,2024-12
BHC164,202412313497,5285.82,3294.37,184.77,2299.22,6096.2,6096.2,109.32,D-7,6065.81,-30.39,,2024-12
BHC164,202412353626,4910.34,1202.96,4.32,445.5,5663.48,5663.48,109.32,D-7,5748.08,84.6,,2024-12
BHC164,202412786591,5203.91,1180.34,5.22,847.31,5531.72,5531.72,109.32,D-7,5524.83,-6.89,,2024-12
BHC164,202412841671,3306.32,1050.27,54.44,1258.17,3043.98,3043.98,109.32,D-7,3073.71,29.73,,2024-12
BHC165,202412369289,907.2,2043.43,231.94,1838.24,880.45,880.45,324.76,C-5,896.39,15.94,,2024-12
BHC165,202412619763,1055.65,3629.14,91.69,1269.5,3323.6,3323.6,324.76,C-5,3308.24,-15.36,,2024-12
BHC165,202412667317,2642.03,2851.01,64.8,1596.11,3832.13,3832.13,324.76,C-5,3831.1,-1.03,,2024-12
BHC165,202412841441,2813.57,3240.37,233.1,1173.32,4647.52,4647.52,324.76,C-5,4661.8,14.28,,2024-12
BHC165,202412856765,1283.37,534.33,184.24,678.5,954.96,954.96,324.76,C-5,943.44,-11.52,,2024-12
BHC165,202412887416,2808.19,3027,28.7,2033.44,3773.05,3773.05,324.76,C-5,3725.03,-48.02,,2024-12
BHC166,202412142004,5705.31,2814.81,20.44,194.25,8305.43,8305.43,619.35,B-5,8360.1,54.67,,2024-12
BHC166,202412340189,4736.61,2571.36,565.71,1475.57,5266.69,5266.69,619.35,B-5,5221.42,-45.27,,2024-12
BHC166,202412434144,5837.96,1427.05,416.3,2319.44,4529.27,4529.27,619.35,B-5,4529.52,0.25,,2024-12
BHC166,202412491677,400.03,1822.27,17.74,2161.78,42.78,42.78,619.35,B-5,42.22,-0.56,,2024-12
BHC166,202412609971,2959.38,3894.33,317.08,141.6,6395.03,6395.03,619.35,B-5,6459.81,64.78,,2024-12
BHC166,202412790197,3542.67,525.62,317.98,2148.1,1602.21,1602.21,619.35,B-5,1593.57,-8.64,,2024-12
BHC167,202412390152,2344.5,1953.6,323.95,1418.19,2555.96,2555.96,512.3,C-7,2557.09,1.13,,2024-12
BHC167,202412526301,47.31,3695.28,13.21,2120.38,1609,1609,512.3,C-7,1621.9,12.9,,2024-12
BHC167,202412686880,1372.74,3825.03,135.51,311.53,4750.73,4750.73,512.3,C-7,4810.47,59.74,,2024-12
BHC167,202412789720,171.75,3765.47,58.23,2453.83,1425.16,1425.16,512.3,C-7,1427.05,1.89,,2024-12
BHC167,202412862439,4873.55,944.95,401.88,1942.52,3474.1,3474.1,512.3,C-7,3531.43,57.33,,2024-12
BHC167,202412887542,4326.76,1712.18,198.62,2138.7,3701.62,3701.62,512.3,C-7,3718.38,16.76,,2024-12
BHC168,202412177957,5344.71,2554,542.81,324.44,7031.46,7031.46,740.73,E-8,7082.21,50.75,,2024-12
BHC168,202412482664,2552.12,3792.88,299.86,1710.23,4334.91,4334.91,740.73,E-8,4352.64,17.73,,2024-12
BHC168,202412715921,5677.96,3799.7,482.99,985.92,8008.75,8008.75,740.73,E-8,8084.95,76.2,,2024-12
BHC168,202412793429,614.27,246.9,103.46,757.71,0,0,740.73,E-8,0.45,0.45,,2024-12
BHC168,202412828589,5012.16,2055.66,517.49,1851.58,4698.75,4698.75,740.73,E-8,4655.11,-43.64,,2024-12
BHC168,202412956149,3558.89,2500.14,373.9,588.55,5096.58,5096.58,740.73,E-8,5053.27,-43.31,,2024-12
BHC169,202412198937,2203.89,3831.85,496.84,579.31,4959.59,4959.59,144.46,E-5,4974.07,14.48,,2024-12
BHC169,202412510318,1343.08,1657.91,385.23,857.69,1758.07,1758.07,144.46,E-5,1756.41,-1.66,,2024-12
BHC169,202412603944,2548.66,379.77,12.02,450.98,2465.43,2465.43,144.46,E-5,2460.79,-4.64,,2024-12
BHC169,202412702631,1229.78,2049.4,162.38,2242.87,873.93,873.93,144.46,E-5,878.34,4.41,,2024-12
BHC169,202412706535,739.12,1554.11,333.1,1960.13,0,0,144.46,E-5,0.72,0.72,,2024-12
BHC169,202412708327,4264.36,847.49,129.89,1853.4,3128.56,3128.56,144.46,E-5,3097.87,-30.69,,2024-12
BHC169,202412742566,664.21,825.18,256.84,1232.55,0,0,144.46,E-5,0.19,0.19,,2024-12
BHC169,202412881399,3187.23,1469.33,12.54,1297.97,3346.05,3346.05,144.46,E-5,3308.56,-37.49,,2024-12
BHC170,202412197918,809.07,1129.48,444.63,1493.92,0,0,508.19,B-6,0,0,,2024-12
BHC170,202412276663,5224.99,3074.71,88.28,973.83,7237.59,7237.59,508.19,B-6,7168.4,-69.19,,2024-12
BHC170,202412359541,4370.36,1499.52,96.44,1220.69,4552.75,4552.75,508.19,B-6,4602.88,50.13,,2024-12
BHC170,202412489755,3715.51,1682.81,407.13,664.5,4326.69,4326.69,508.19,B-6,4386,59.31,,2024-12
BHC170,202412509723,3873.36,2539.07,204.85,2307.78,3899.8,3899.8,508.19,B-6,3850.45,-49.35,,2024-12
BHC170,202412521527,2161.58,1876.83,373.02,907.36,2758.03,2758.03,508.19,B-6,2743.48,-14.55,,2024-12
BHC170,202412652556,5505.65,1352.11,267.58,1830.39,4759.79,4759.79,508.19,B-6,4671.66,-88.13,,2024-12
BHC170,202412664121,5436.25,2179.78,460.44,816.33,6339.26,6339.26,508.19,B-6,6331.94,-7.32,,2024-12
BHC170,202412723123,4778.74,3748.57,123.02,854.87,7549.42,7549.42,508.19,B-6,7545.12,-4.3,,2024-12
BHC170,202412839901,4899.43,3592.97,241.84,2396.27,5854.29,5854.29,508.19,B-6,5871.66,17.37,,2024-12
BHC170,202412942177,2022.95,3900.87,189.36,2100.34,3634.12,3634.12,508.19,B-6,3616.42,-17.7,,2024-12
BHC170,202412953821,540.59,3953.82,272.41,1946.5,2275.5,2275.5,508.19,B-6,2266.96,-8.54,,2024-12
BHC171,202412101802,549.39,3591.32,443.27,1320.2,2377.24,2377.24,242.26,E-3,2344.79,-32.45,,2024-12
BHC171,202412246280,5360.86,626.44,29.04,727.96,5230.3,5230.3,242.26,E-3,5205.91,-24.39,,2024-12
BHC171,202412381813,4777.17,521.2,284.85,1328.83,3684.69,3684.69,242.26,E-3,3644.09,-40.6,,2024-12
BHC171,202412445214,611.86,1323.71,319.46,1616.11,0,0,242.26,E-3,0.17,0.17,,2024-12
BHC171,202412539924,3832.54,3030.53,227.51,1077.24,5558.32,5558.32,242.26,E-3,5583.14,24.82,,2024-12
BHC171,202412741670,706.44,758.5,449.51,1015.43,0,0,242.26,E-3,0.37,0.37,,2024-12
BHC171,202412810048,675.76,759.9,508.32,68.24,859.1,859.1,242.26,E-3,867,7.9,,2024-12
BHC172,202412127080,2555.47,664.79,264.1,2377.51,578.65,578.65,519.11,B-2,571.54,-7.11,,2024-12
BHC172,202412402655,3063.42,1581.67,140.08,961.73,3543.28,3543.28,519.11,B-2,3529.69,-13.59,,2024-12
BHC172,202412516845,5807.2,1132.92,74.52,758.99,6106.61,6106.61,519.11,B-2,6238.31,131.7,,2024-12
BHC172,202412570134,2858.17,405.07,196.76,1019.96,2046.52,2046.52,519.11,B-2,2030.37,-16.15,,2024-12
BHC172,202412722558,894.87,315.23,201.06,345.37,663.67,663.67,519.11,B-2,666.71,3.04,,2024-12
BHC172,202412790993,2774.2,1844.16,166.46,407.52,4044.38,4044.38,519.11,B-2,4016.38,-28,,2024-12
BHC172,202412881188,130.23,3909.95,523.97,1622,1894.21,1894.21,519.11,B-2,1931.31,37.1,,2024-12
BHC172,202412967376,5880.68,1997.23,44.19,139.62,7694.1,7694.1,519.11,B-2,7658.62,-35.48,,2024-12
BHC173,202412202011,1980.18,969.92,233.27,434.25,2282.58,2282.58,824.21,E-8,2267,-15.58,,2024-12
BHC173,202412415774,5208.61,1725.58,501.82,271.14,6161.23,6161.23,824.21,E-8,6082.69,-78.54,,2024-12
BHC173,202412522133,2063.98,472.77,384.72,1078.36,1073.67,1073.67,824.21,E-8,1082.87,9.2,,2024-12
BHC173,202412528139,3011.09,3379.53,208.1,1604.4,4578.12,4578.12,824.21,E-8,4474.03,-104.09,,2024-12
BHC173,202412603125,5383.62,2781.33,87.56,1565.1,6512.29,6512.29,824.21,E-8,6446.07,-66.22,,2024-12
BHC174,202412529642,1920.67,155.31,18.07,1669.13,388.78,388.78,107.41,A-6,386.13,-2.65,,2024-12
BHC174,202412668841,3216.94,419.94,554.47,1848.26,1234.15,1234.15,107.41,A-6,1241.44,7.29,,2024-12
BHC175,202412331918,778.31,1592.53,12.46,459.35,1899.03,1899.03,172.07,B-1,1916.73,17.7,,2024-12
BHC175,202412385371,3025.47,2288.03,586.65,1542.36,3184.49,3184.49,172.07,B-1,3198.41,13.92,,2024-12
BHC175,202412968320,1718.89,1763.35,8.02,861.41,2612.81,2612.81,172.07,B-1,2591.01,-21.8,,2024-12
BHC176,202412158542,3220.23,3802.11,544.29,507.39,5970.66,5970.66,523.82,B-8,5958.59,-12.07,,2024-12
BHC176,202412260904,2116.03,508.63,157.18,669.82,1797.66,1797.66,523.82,B-8,1800.61,2.95,,2024-12
BHC176,202412277164,2761.63,2648.42,588.68,602.53,4218.84,4218.84,523.82,B-8,4231.21,12.37,,2024-12
BHC176,202412351110,3261.33,2887.54,59.32,185,5904.55,5904.55,523.82,B-8,5904.2,-0.35,,2024-12
BHC176,202412637672,466.69,2067.19,331.59,859.98,1342.31,1342.31,523.82,B-8,1359.16,16.85,,2024-12
BHC176,202412677673,1544.78,227.33,33.7,1738.41,0,0,523.82,B-8,0,0,,2024-12
BHC176,202412802021,4627.14,3491.79,19.25,932.94,7166.74,7166.74,523.82,B-8,7062.51,-104.23,,2024-12
BHC176,202412928410,4073.27,1404.15,66.58,1514.6,3896.24,3896.24,523.82,B-8,3846.84,-49.4,,2024-12
BHC177,202412107401,2486.03,3344.6,368.33,519.39,4942.91,4942.91,487.29,E-8,5021.69,78.78,,2024-12
BHC177,202412297928,1011.59,3630.62,433.08,448.4,3760.73,3760.73,487.29,E-8,3752.58,-8.15,,2024-12
BHC177,202412302498,5917.12,3145.81,436.45,1466.18,7160.3,7160.3,487.29,E-8,7226.03,65.73,,2024-12
BHC177,202412508909,3815.41,1087.44,450.47,1811.05,2641.33,2641.33,487.29,E-8,2657.8,16.47,,2024-12
BHC177,202412639239,3062.7,2586.57,180.63,219.6,5249.04,5249.04,487.29,E-8,5238.21,-10.83,,2024-12
BHC177,202412738712,685.49,3077.97,47.83,1555.15,2160.48,2160.48,487.29,E-8,2127.08,-33.4,,2024-12
BHC177,202412817326,3069.43,415.34,286.37,2222.32,976.08,976.08,487.29,E-8,977.7,1.62,,2024-12
BHC177,202412906437,4510.99,3533.79,270.02,2286.53,5488.23,5488.23,487.29,E-8,5425.55,-62.68,,2024-12
BHC177,202412988997,2496.7,3735.33,362.44,2171.85,3697.74,3697.74,487.29,E-8,3657.15,-40.59,,2024-12
BHC178,202412127978,3706.08,2194.67,531.61,279.2,5089.94,5089.94,475.52,B-5,5114.35,24.41,,2024-12
BHC178,202412515333,4704.35,259.5,18.49,1197.21,3748.15,3748.15,475.52,B-5,3734.54,-13.61,,2024-12
BHC178,202412586161,2462.44,637.37,62.77,640.37,2396.67,2396.67,475.52,B-5,2439.07,42.4,,2024-12
BHC178,202412632994,4550.72,596.88,197.37,68,4882.23,4882.23,475.52,B-5,4931.91,49.68,,2024-12
BHC178,202412813327,1950.75,56.6,559.33,1327.52,120.5,120.5,475.52,B-5,119.3,-1.2,,2024-12
BHC178,202412833775,1918.44,332.58,523.89,1162.89,564.24,564.24,475.52,B-5,563.24,-1,,2024-12
BHC178,202412902470,5558.58,1082.69,294.88,1536.51,4809.88,4809.88,475.52,B-5,4746.02,-63.86,,2024-12
BHC178,202412932924,1352.27,1272.32,388.93,1363.49,872.17,872.17,475.52,B-5,879.45,7.28,,2024-12
BHC179,202412245356,1837.95,3645.29,584.9,1628.55,3269.79,3269.79,786.05,B-4,3289.53,19.74,,2024-12
BHC179,202412401353,469.03,2800.57,570.33,2444.33,254.94,254.94,786.05,B-4,255.15,0.21,,2024-12
BHC179,202412444335,2122.44,2322.76,221.9,2258.93,1964.37,1964.37,786.05,B-4,1984.23,19.86,,2024-12
BHC179,202412696085,5611.97,3927.46,334.84,330.26,8874.33,8874.33,786.05,B-4,8774.7,-99.63,,2024-12
BHC179,202412705526,3948.87,3552.01,392.27,1413.23,5695.38,5695.38,786.05,B-4,5680.41,-14.97,,2024-12
BHC179,202412850367,910.57,424.17,555.72,779.02,0,0,786.05,B-4,0.96,0.96,,2024-12
BHC179,202412861891,4052.98,2293.17,250.01,995.63,5100.51,5100.51,786.05,B-4,5158.64,58.13,,2024-12
BHC179,202412956711,3386.05,29.23,407.27,2460.38,547.63,547.63,786.05,B-4,537.21,-10.42,,2024-12
BHC179,202412972206,2035.09,2234.84,338.95,1687.42,2243.56,2243.56,786.05,B-4,2229.98,-13.58,,2024-12
BHC180,202412315087,2377.39,552.37,391.03,1370.35,1168.38,1168.38,365.44,D-1,1167.95,-0.43,,2024-12
BHC180,202412339447,5365.97,536.06,391.4,998.45,4512.18,4512.18,365.44,D-1,4529.35,17.17,,2024-12
BHC180,202412410315,4638.03,678.65,399.33,941.39,3975.96,3975.96,365.44,D-1,3938.35,-37.61,,2024-12
BHC180,202412488052,5353.52,3301.58,419.74,1911.64,6323.72,6323.72,365.44,D-1,6268.36,-55.36,,2024-12
BHC180,202412632934,3101.3,3145.54,65.44,587.38,5594.02,5594.02,365.44,D-1,5548.89,-45.13,,2024-12
BHC180,202412646060,1826.16,2503.02,507.47,2171.77,1649.94,1649.94,365.44,D-1,1652.03,2.09,,2024-12
BHC180,202412800217,2460.04,2341.38,404.17,404.96,3992.29,3992.29,365.44,D-1,3972.26,-20.03,,2024-12
BHC181,202412273617,636.81,935.37,180.42,1391.76,0,0,699.01,D-7,0.09,0.09,,2024-12
BHC181,202412294172,3482.44,2189.3,469.23,636.96,4565.55,4565.55,699.01,D-7,4568.21,2.66,,2024-12
BHC181,202412318522,2691.76,1704.19,144.83,945.09,3306.03,3306.03,699.01,D-7,3246.11,-59.92,,2024-12
BHC181,202412349778,5973.44,3305.01,488.09,1613.14,7177.22,7177.22,699.01,D-7,7195.01,17.79,,2024-12
BHC181,202412421981,2361.1,850.89,319.41,1799.92,1092.66,1092.66,699.01,D-7,1084.74,-7.92,,2024-12
BHC181,202412547451,2328.61,3827.03,136.23,2025.2,3994.21,3994.21,699.01,D-7,4060.69,66.48,,2024-12
BHC181,202412596529,1201.74,2121.6,83.52,2346.87,892.95,892.95,699.01,D-7,902.85,9.9,,2024-12
BHC181,202412609246,2847.05,2848.97,300.01,1372.94,4023.07,4023.07,699.01,D-7,4064.44,41.37,,2024-12
BHC181,202412613235,962.76,1603.33,483.07,1182.95,900.07,900.07,699.01,D-7,893.12,-6.95,,2024-12
BHC181,202412676980,1200.56,256.54,444.82,590.76,421.52,421.52,699.01,D-7,421.37,-0.15,,2024-12
BHC181,202412712682,5112.86,2615.4,74.95,1876.58,5776.73,5776.73,699.01,D-7,5829.18,52.45,,2024-12
BHC181,202412852469,195.63,576.48,212.35,559.76,0,0,699.01,D-7,0,0,,2024-12
BHC181,202412868378,3252.19,1343.17,376.97,1109.04,3109.35,3109.35,699.01,D-7,3137.61,28.26,,2024-12
BHC181,202412922415,5712.72,269.31,363.6,1624.37,3994.06,3994.06,699.01,D-7,3957.09,-36.97,,2024-12
BHC182,202412133825,483.29,477.71,443.92,116.43,400.65,400.65,130.27,A-7,399.73,-0.92,,2024-12
BHC182,202412178468,4935.61,2468.85,398.6,968.86,6037,6037,130.27,A-7,6007.56,-29.44,,2024-12
BHC182,202412223334,1766.49,3659.68,467.09,1287.07,3672.01,3672.01,130.27,A-7,3709.48,37.47,,2024-12
BHC182,202412315154,434.56,1994.05,143.5,358.58,1926.53,1926.53,130.27,A-7,1923.91,-2.62,,2024-12
BHC182,202412459070,5946.19,396.31,352.73,1875.44,4114.33,4114.33,130.27,A-7,4117.11,2.78,,2024-12
BHC182,202412480170,2554.98,3544.99,50.89,2078.59,3970.49,3970.49,130.27,A-7,3975.61,5.12,,2024-12
BHC182,202412591446,2544.84,290.09,104.82,389.15,2340.96,2340.96,130.27,A-7,2294.02,-46.94,,2024-12
BHC182,202412681484,1299.97,1678.71,241.56,1308.73,1428.39,1428.39,130.27,A-7,1421.43,-6.96,,2024-12
BHC183,202412391055,2578.22,3171,458.47,1041.37,4249.38,4249.38,489.12,D-4,4248.67,-0.71,,2024-12
BHC183,202412434975,4538.4,1336.81,405.55,336.26,5133.4,5133.4,489.12,D-4,5160.88,27.48,,2024-12
BHC183,202412458524,2043.83,2933.57,118.45,18.53,4840.42,4840.42,489.12,D-4,4888.46,48.04,,2024-12
BHC183,202412481481,4456.96,3037.35,586.35,243.54,6664.42,6664.42,489.12,D-4,6581.26,-83.16,,2024-12
BHC183,202412674666,2381.62,2521.27,213.07,2032.71,2657.11,2657.11,489.12,D-4,2615.33,-41.78,,2024-12
BHC183,202412925956,2003.07,2602.28,147.64,1454.24,3003.47,3003.47,489.12,D-4,3008.11,4.64,,2024-12
BHC183,202412960591,5743.9,1476.82,221.93,918.52,6080.27,6080.27,489.12,D-4,6032.25,-48.02,,2024-12
BHC184,202412283239,370.01,134.4,289.54,214.87,0,0,278.46,E-4,0,0,,2024-12
BHC184,202412377746,3002.67,2555.27,297.4,2196.66,3063.88,3063.88,278.46,E-4,3121.94,58.06,,2024-12
BHC184,202412436208,377.56,3238.68,76.76,355.8,3183.68,3183.68,278.46,E-4,3249.57,65.89,,2024-12
BHC184,202412445586,96.57,3830.29,290.79,591.98,3044.09,3044.09,278.46,E-4,3024.96,-19.13,,2024-12
BHC184,202412472830,4628.58,533.05,143.05,2440.81,2577.77,2577.77,278.46,E-4,2529.47,-48.3,,2024-12
BHC184,202412497015,3461.38,586.72,65.06,1206.43,2776.61,2776.61,278.46,E-4,2761.27,-15.34,,2024-12
BHC184,202412772467,4748.14,2315.47,324.16,1905.86,4833.59,4833.59,278.46,E-4,4829.56,-4.03,,2024-12
BHC184,202412782400,1403.06,782.63,108.32,2077.37,0,0,278.46,E-4,0,0,,2024-12
