SKU,batch,Last_Month_Stock,month_in,month_out,month_sales,month_end_stock,Note_value,safety_stock,Location,month_end_inventory,inventory_diff,Remark,Time
BHC160,202411309158,139.89,3251.23,246.1,1517.45,1627.57,1627.57,639.37,D-1,1594.49,-33.08,,2024-11
BHC160,202411460943,311.26,1123.38,542.27,892.37,0,0,639.37,D-1,0.52,0.52,,2024-11
BHC160,202411489814,2478.14,1788.74,42.3,1104.31,3120.27,3120.27,639.37,D-1,3107.59,-12.68,,2024-11
BHC160,202411578165,2858.02,2390.21,447.49,176.92,4623.82,4623.82,639.37,D-1,4670.77,46.95,,2024-11
BHC160,202411736073,2690.16,790.55,444.58,1972.7,1063.43,1063.43,639.37,D-1,1048.29,-15.14,,2024-11
BHC161,202411154510,5800.42,446.67,572.69,654.09,5020.31,5020.31,205.76,A-8,5021.12,0.81,,2024-11
BHC161,202411471884,713.84,2550.86,288.1,446.64,2529.96,2529.96,205.76,A-8,2489.89,-40.07,,2024-11
BHC161,202411650292,2866.02,1636.92,119.29,673.59,3710.06,3710.06,205.76,A-8,3735.84,25.78,,2024-11
BHC161,202411818611,5644.73,805.95,355.52,1683.6,4411.56,4411.56,205.76,A-8,4424.69,13.13,,2024-11
BHC162,202411141314,2114.15,3707.66,279.72,1630.12,3911.97,3911.97,436.1,A-2,4000.35,88.38,,2024-11
BHC162,202411159706,929.56,3359.82,456.18,1934.73,1898.47,1898.47,436.1,A-2,1907.33,8.86,,2024-11
BHC162,202411227376,5932.28,1439.34,309.4,1985.07,5077.15,5077.15,436.1,A-2,5026.93,-50.22,,2024-11
BHC162,202411374031,2839.54,1862.2,471.59,1879.62,2350.53,2350.53,436.1,A-2,2397.65,47.12,,2024-11
BHC162,202411701546,2089.03,1098.45,48.01,748.75,2390.72,2390.72,436.1,A-2,2399.25,8.53,,2024-11
BHC162,202411728249,4783.79,3606.59,347.7,2068.43,5974.25,5974.25,436.1,A-2,5879.84,-94.41,,2024-11
BHC162,202411989301,5810.35,1772.02,215.45,1084.89,6282.03,6282.03,436.1,A-2,6243.73,-38.3,,2024-11
BHC163,202411589197,5631.32,3731.34,355.52,1440.76,7566.38,7566.38,431.73,D-4,7485.71,-80.67,,2024-11
BHC163,202411624415,296.54,1325.84,341.3,571.36,709.72,709.72,431.73,D-4,716.2,6.48,,2024-11
BHC163,202411633866,5041.39,665.18,416.62,1311.77,3978.18,3978.18,431.73,D-4,3869.42,-108.76,,2024-11
BHC163,202411710831,2108.48,2775.19,485.29,1965.29,2433.09,2433.09,431.73,D-4,2400.78,-32.31,,2024-11
BHC163,202411796300,5281.3,810.86,243.02,154.71,5694.43,5694.43,431.73,D-4,5710.75,16.32,,2024-11
BHC164,202411137802,2002.56,2998.55,109.33,2465.53,2426.25,2426.25,375.63,B-5,2405.29,-20.96,,2024-11
BHC164,202411154905,5602.46,1922.52,257.23,133.12,7134.63,7134.63,375.63,B-5,7095.44,-39.19,,2024-11
BHC164,202411219178,3306.24,2096.83,522.5,1614.62,3265.95,3265.95,375.63,B-5,3247.83,-18.12,,2024-11
BHC164,202411451405,565.88,1230.77,54.13,439.08,1303.44,1303.44,375.63,B-5,1293.53,-9.91,,2024-11
BHC164,202411570325,4932.85,2445.42,311.37,699.9,6367,6367,375.63,B-5,6417.08,50.08,,2024-11
BHC164,202411601511,3558.06,3138.17,445.41,762.65,5488.17,5488.17,375.63,B-5,5491.74,3.57,,2024-11
BHC164,202411701262,4145.98,39.98,33.41,2352.86,1799.69,1799.69,375.63,B-5,1769.03,-30.66,,2024-11
BHC164,202411715646,2901.27,2744.22,267.06,2483.74,2894.69,2894.69,375.63,B-5,2915.79,21.1,,2024-11
BHC164,202411947841,5260.71,1301.38,361.9,155.7,6044.49,6044.49,375.63,B-5,6078.4,33.91,,2024-11
BHC164,202411952622,1531.52,3873.98,269.93,2221.28,2914.29,2914.29,375.63,B-5,2938.14,23.85,,2024-11
BHC165,202411272885,1623.36,145.07,25.31,1743.12,0,0,143.66,C-6,0,0,,2024-11
BHC165,202411283971,5773.58,3751.68,439.95,2494.19,6591.12,6591.12,143.66,C-6,6552.31,-38.81,,2024-11
BHC165,202411379804,4767.91,2327.23,417.77,1636.82,5040.55,5040.55,143.66,C-6,5040.91,0.36,,2024-11
BHC165,202411608246,4994.72,2958.6,358.03,2168.85,5426.44,5426.44,143.66,C-6,5413.77,-12.67,,2024-11
BHC165,202411675902,5278.39,2877.64,144.49,967.41,7044.13,7044.13,143.66,C-6,7136.88,92.75,,2024-11
BHC165,202411856218,452.46,1726.02,520.67,644.81,1013,1013,143.66,C-6,1013.31,0.31,,2024-11
BHC166,202411423737,3946.63,1904.65,193.7,1459.48,4198.1,4198.1,840.55,B-4,4182.1,-16,,2024-11
BHC166,202411655310,1468.99,2923.09,280.04,602.6,3509.44,3509.44,840.55,B-4,3493.13,-16.31,,2024-11
BHC166,202411791478,4829.44,1157.06,39.7,1461.15,4485.65,4485.65,840.55,B-4,4472.52,-13.13,,2024-11
BHC166,202411822537,4951.53,514.4,266.92,908.17,4290.84,4290.84,840.55,B-4,4272.85,-17.99,,2024-11
BHC166,202411937741,2065.51,1112.24,29.15,815.26,2333.34,2333.34,840.55,B-4,2311.22,-22.12,,2024-11
BHC166,202411963561,661.45,1105.99,223.71,543.74,999.99,999.99,840.55,B-4,997.7,-2.29,,2024-11
BHC167,202411360820,2007.93,3612.43,182.7,1021.19,4416.47,4416.47,835.52,B-1,4421.25,4.78,,2024-11
BHC167,202411382093,4542.42,1089.27,441.59,1411.23,3778.87,3778.87,835.52,B-1,3738.7,-40.17,,2024-11
BHC167,202411405040,2713.74,3692.82,41.5,687.37,5677.69,5677.69,835.52,B-1,5653.96,-23.73,,2024-11
BHC167,202411501818,4589.73,3947.65,309.43,2328.36,5899.59,5899.59,835.52,B-1,5898.85,-0.74,,2024-11
BHC167,202411711149,2107.41,148.22,447.78,126.33,1681.52,1681.52,835.52,B-1,1696.4,14.88,,2024-11
BHC167,202411991029,5447.61,3559.61,167.03,587.5,8252.69,8252.69,835.52,B-1,8293.86,41.17,,2024-11
BHC168,202411110139,855.48,1421.45,281.44,246.04,1749.45,1749.45,534.47,C-2,1718.13,-31.32,,2024-11
BHC168,202411174458,4749.6,1849.85,108.21,1113.48,5377.76,5377.76,534.47,C-2,5366.77,-10.99,,2024-11
BHC168,202411240484,4438.8,943.53,210.53,2492.06,2679.74,2679.74,534.47,C-2,2668.85,-10.89,,2024-11
BHC168,202411423723,2302.17,3508.56,175.66,489.24,5145.83,5145.83,534.47,C-2,5145.6,-0.23,,2024-11
BHC168,202411722016,1666.42,1602.81,213.53,2467.47,588.23,588.23,534.47,C-2,593.45,5.22,,2024-11
BHC168,202411737820,873.84,2645.2,560.38,815.06,2143.6,2143.6,534.47,C-2,2180.96,37.36,,2024-11
BHC168,202411937776,337.62,1905.14,569.28,708.18,965.3,965.3,534.47,C-2,968.11,2.81,,2024-11
BHC168,202411964242,5486.85,1508.76,395.06,534.06,6066.49,6066.49,534.47,C-2,6100.95,34.46,,2024-11
BHC169,202411166422,4955.79,3991.25,192.11,919.54,7835.39,7835.39,201.13,D-3,7876.22,40.83,,2024-11
BHC169,202411170026,531.47,321.74,197.91,655.3,0,0,201.13,D-3,0.23,0.23,,2024-11
BHC169,202411189997,2388.6,3885.07,590.5,665.63,5017.54,5017.54,201.13,D-3,5103.8,86.26,,2024-11
BHC169,202411628200,1110.6,1497.58,446.89,2071.05,90.24,90.24,201.13,D-3,91.55,1.31,,2024-11
BHC169,202411755359,1578.97,2671.05,471.01,1429.96,2349.05,2349.05,201.13,D-3,2314.66,-34.39,,2024-11
BHC169,202411762648,1720.48,3193.34,532.25,818.02,3563.55,3563.55,201.13,D-3,3579.78,16.23,,2024-11
BHC169,202411810262,2260.31,2569.87,199.05,465.53,4165.6,4165.6,201.13,D-3,4139.49,-26.11,,2024-11
BHC169,202411829032,1950.01,1706,436.52,1143.41,2076.08,2076.08,201.13,D-3,2092.5,16.42,,2024-11
BHC169,202411835367,413.1,54.98,520.35,0,0,0,201.13,D-3,0.24,0.24,,2024-11
BHC170,202411253798,338.2,2027.23,115.77,1319.78,929.88,929.88,134.65,E-8,937.95,8.07,,2024-11
BHC170,202411347617,1328.36,2066.08,254.97,985.87,2153.6,2153.6,134.65,E-8,2154.49,0.89,,2024-11
BHC170,202411386234,939.93,2465.69,400.09,43,2962.53,2962.53,134.65,E-8,2977.69,15.16,,2024-11
BHC170,202411892418,4963.38,759.26,440.84,1467.22,3814.58,3814.58,134.65,E-8,3786.37,-28.21,,2024-11
BHC170,202411994420,1349.28,3184.74,516.43,231.59,3786,3786,134.65,E-8,3852.68,66.68,,2024-11
BHC171,202411200276,4345.63,3317.51,126.55,2306.51,5230.08,5230.08,586.82,B-4,5197.65,-32.43,,2024-11
BHC171,202411259387,5046.36,942.65,483.94,285.22,5219.85,5219.85,586.82,B-4,5201.57,-18.28,,2024-11
BHC171,202411313865,3853.17,656.63,110.54,1487.31,2911.95,2911.95,586.82,B-4,2961.74,49.79,,2024-11
BHC171,202411313908,5335.93,992.37,35.42,577.16,5715.72,5715.72,586.82,B-4,5777.05,61.33,,2024-11
BHC171,202411440725,4424.22,95.02,248.55,1807.55,2463.14,2463.14,586.82,B-4,2449.92,-13.22,,2024-11
BHC171,202411473601,651.34,2185.06,527.96,64.74,2243.7,2243.7,586.82,B-4,2249.4,5.7,,2024-11
BHC171,202411475602,547.16,3136.95,251.52,2496.73,935.86,935.86,586.82,B-4,930.76,-5.1,,2024-11
BHC171,202411658957,4405,2518.2,580.51,881,5461.69,5461.69,586.82,B-4,5409.99,-51.7,,2024-11
BHC171,202411935503,920.57,1992.7,256.37,1868.24,788.66,788.66,586.82,B-4,789.82,1.16,,2024-11
BHC172,202411467481,3880.13,2405.98,49.99,1290.82,4945.3,4945.3,812.07,A-8,4860.16,-85.14,,2024-11
BHC172,202411531440,3941.14,1194.05,127.1,1515.01,3493.08,3493.08,812.07,A-8,3500.77,7.69,,2024-11
BHC172,202411713862,2413.46,3773.79,139.21,972.8,5075.24,5075.24,812.07,A-8,5132.84,57.6,,2024-11
BHC173,202411205771,2748.39,3678.26,576.67,88.73,5761.25,5761.25,249.67,D-6,5866.71,105.46,,2024-11
BHC173,202411214866,1888.64,1675.52,185.37,2194.52,1184.27,1184.27,249.67,D-6,1180.6,-3.67,,2024-11
BHC173,202411220212,1021.44,2760.09,177.41,36,3568.12,3568.12,249.67,D-6,3566.64,-1.48,,2024-11
BHC173,202411378849,628.68,2202.75,203.95,2104.32,523.16,523.16,249.67,D-6,527.28,4.12,,2024-11
BHC173,202411544321,2433.2,219.27,55.11,1971.35,626.01,626.01,249.67,D-6,626.48,0.47,,2024-11
BHC173,202411813947,4938.03,566.78,61.12,887.79,4555.9,4555.9,249.67,D-6,4623.9,68,,2024-11
BHC174,202411115275,2375.91,2811.75,451.33,2117.63,2618.7,2618.7,236.77,A-2,2631.33,12.63,,2024-11
BHC174,202411180293,2178.76,2364.94,457.19,40.58,4045.93,4045.93,236.77,A-2,4092.87,46.94,,2024-11
BHC174,202411354411,3869.22,2986.83,89.34,389.44,6377.27,6377.27,236.77,A-2,6412.67,35.4,,2024-11
BHC174,202411396278,5969.66,1729.71,243.51,417.21,7038.65,7038.65,236.77,A-2,7151.42,112.77,,2024-11
BHC174,202411695985,883.55,180.49,10.34,920.17,133.53,133.53,236.77,A-2,132.41,-1.12,,2024-11
BHC174,202411721770,1688.96,825.07,431.3,2082.73,0,0,236.77,A-2,0,0,,2024-11
BHC175,202411245888,5083.36,1063.22,223.25,845.29,5078.04,5078.04,596.16,D-1,5110.24,32.2,,2024-11
BHC175,202411248868,2342.42,580.93,201.9,1449.5,1271.95,1271.95,596.16,D-1,1256.53,-15.42,,2024-11
BHC175,202411473702,3239.65,2157.82,449.73,1238.66,3709.08,3709.08,596.16,D-1,3654.44,-54.64,,2024-11
BHC175,202411679221,5079.12,653.64,370.42,182.14,5180.2,5180.2,596.16,D-1,5130.05,-50.15,,2024-11
BHC175,202411769872,3504.91,6.1,75.83,324.24,3110.94,3110.94,596.16,D-1,3128.49,17.55,,2024-11
BHC175,202411971251,1110.03,717.34,394.15,388.06,1045.16,1045.16,596.16,D-1,1040.37,-4.79,,2024-11
BHC176,202411407994,3517.87,1025.55,587.2,1920.49,2035.73,2035.73,300.76,B-4,2042.64,6.91,,2024-11
BHC176,202411475187,4434.74,2769.67,286.84,191.32,6726.25,6726.25,300.76,B-4,6758.74,32.49,,2024-11
BHC176,202411555168,5928.13,802.37,58.42,1432.77,5239.31,5239.31,300.76,B-4,5241.33,2.02,,2024-11
BHC177,202411155847,832.21,3096.35,561.79,2401.42,965.35,965.35,805.87,B-1,971.74,6.39,,2024-11
BHC177,202411226296,3086.63,1225.55,134.37,1984.93,2192.88,2192.88,805.87,B-1,2214.69,21.81,,2024-11
BHC177,202411366418,5901.03,2836.16,90.23,435.25,8211.71,8211.71,805.87,B-1,8207.34,-4.37,,2024-11
BHC177,202411420880,3375.51,3902.72,418.73,507.82,6351.68,6351.68,805.87,B-1,6401.29,49.61,,2024-11
BHC177,202411476213,4692,1588.42,349.28,2376.97,3554.17,3554.17,805.87,B-1,3554.95,0.78,,2024-11
BHC177,202411508695,5805.78,2257.99,393.33,2419.28,5251.16,5251.16,805.87,B-1,5273.43,22.27,,2024-11
BHC177,202411910086,5873.4,3797.67,532.44,1307.48,7831.15,7831.15,805.87,B-1,7720.14,-111.01,,2024-11
BHC178,202411302123,2248.17,1478.66,399.6,894.63,2432.6,2432.6,838.87,E-5,2425.48,-7.12,,2024-11
BHC178,202411329903,3556.57,1502.56,536.06,2421.7,2101.37,2101.37,838.87,E-5,2087.76,-13.61,,2024-11
BHC178,202411380163,4791.88,2546.42,486.36,1196.82,5655.12,5655.12,838.87,E-5,5615.81,-39.31,,2024-11
BHC178,202411410156,1388.46,88.45,102.29,894.75,479.87,479.87,838.87,E-5,471.84,-8.03,,2024-11
BHC178,202411719217,2456.65,226.78,151.32,2120.47,411.64,411.64,838.87,E-5,414.23,2.59,,2024-11
BHC178,202411726678,3901.36,3692.74,139,1272.88,6182.22,6182.22,838.87,E-5,6168.9,-13.32,,2024-11
BHC179,202411108249,2042.65,1523.88,66.12,983.3,2517.11,2517.11,708.55,A-7,2514.85,-2.26,,2024-11
BHC179,202411139069,254.01,1623.75,100.15,1777.61,0,0,708.55,A-7,0,0,,2024-11
BHC179,202411296900,783.05,257.78,477.33,563.5,0,0,708.55,A-7,0,0,,2024-11
BHC179,202411435207,3592.78,1997.59,271.81,1577.61,3740.95,3740.95,708.55,A-7,3772.55,31.6,,2024-11
BHC179,202411782746,2965.27,801.16,170.14,240.22,3356.07,3356.07,708.55,A-7,3371.72,15.65,,2024-11
BHC179,202411915846,3372.2,2595.64,218.11,2387.05,3362.68,3362.68,708.55,A-7,3419.79,57.11,,2024-11
BHC179,202411931617,4510.37,355.27,26.9,2419.3,2419.44,2419.44,708.55,A-7,2398.61,-20.83,,2024-11
BHC179,202411994383,1456.05,1679.43,121.05,2354.23,660.2,660.2,708.55,A-7,664.72,4.52,,2024-11
BHC180,202411248674,2031.37,1161.29,217.3,1987.94,987.42,987.42,163.42,E-8,980.9,-6.52,,2024-11
BHC180,202411346487,4676.83,1574.18,304.87,2051.66,3894.48,3894.48,163.42,E-8,3955.3,60.82,,2024-11
BHC180,202411425337,136.04,1358.03,231.01,440.42,822.64,822.64,163.42,E-8,827.25,4.61,,2024-11
BHC180,202411496342,895.37,1907.57,493.75,1420.93,888.26,888.26,163.42,E-8,878.74,-9.52,,2024-11
BHC180,202411884351,4962.48,819.09,590.84,1354.29,3836.44,3836.44,163.42,E-8,3820.86,-15.58,,2024-11
BHC181,202411144419,718.64,73.57,113.72,678.49,0,0,426.19,E-2,0,0,,2024-11
BHC181,202411191666,4702.5,3090.3,172.98,709.22,6910.6,6910.6,426.19,E-2,6900.03,-10.57,,2024-11
BHC181,202411492240,546.33,937.7,457.51,1026.52,0,0,426.19,E-2,0,0,,2024-11
BHC181,202411598891,83.55,1632.64,564.96,1003.13,148.1,148.1,426.19,E-2,149.84,1.74,,2024-11
BHC181,202411715251,2179.49,3285.02,574.48,1047.18,3842.85,3842.85,426.19,E-2,3862.36,19.51,,2024-11
BHC181,202411838453,4050.52,1251.16,30.66,2422.79,2848.23,2848.23,426.19,E-2,2832.34,-15.89,,2024-11
BHC181,202411941652,4759.21,2062.11,298.81,5.37,6517.14,6517.14,426.19,E-2,6465.84,-51.3,,2024-11
BHC182,202411202232,842.82,2407.71,437.06,2059.09,754.38,754.38,541.89,A-8,747.26,-7.12,,2024-11
BHC182,202411434907,2938.62,2049.02,524.86,1376.45,3086.33,3086.33,541.89,A-8,3112.65,26.32,,2024-11
BHC182,202411690469,2864.66,3603.41,259.07,419.33,5789.67,5789.67,541.89,A-8,5861.07,71.4,,2024-11
BHC182,202411880585,3737.35,3718.25,143.12,2008.36,5304.12,5304.12,541.89,A-8,5344.79,40.67,,2024-11
BHC182,202411975577,5218.62,423.45,96.75,756.26,4789.06,4789.06,541.89,A-8,4814.04,24.98,,2024-11
BHC183,202411209590,2399.04,1814.47,60.64,1633.56,2519.31,2519.31,155.91,A-1,2534.71,15.4,,2024-11
BHC183,202411244901,207.48,2704.7,299.76,502.04,2110.38,2110.38,155.91,A-1,2113.98,3.6,,2024-11
BHC183,202411246599,3298.18,3860.27,466.53,375.18,6316.74,6316.74,155.91,A-1,6388.33,71.59,,2024-11
BHC183,202411568769,1889.27,3713.14,268.65,2154.82,3178.94,3178.94,155.91,A-1,3140.35,-38.59,,2024-11
BHC183,202411584652,2573.38,1641.82,413.97,1240.3,2560.93,2560.93,155.91,A-1,2601.68,40.75,,2024-11
BHC183,202411770240,1664.31,2055.91,424.92,2162.76,1132.54,1132.54,155.91,A-1,1122.28,-10.26,,2024-11
BHC183,202411880282,2115.02,1635.63,100.42,323.67,3326.56,3326.56,155.91,A-1,3278.64,-47.92,,2024-11
BHC184,202411113670,5144.91,1598.61,173.51,1122.67,5447.34,5447.34,100.54,B-1,5429.37,-17.97,,2024-11
BHC184,202411359463,3072.93,1854.21,41.51,1911.82,2973.81,2973.81,100.54,B-1,2948.63,-25.18,,2024-11
BHC184,202411701863,708.17,1926.78,54.38,1222.5,1358.07,1358.07,100.54,B-1,1361.3,3.23,,2024-11
BHC184,202411758979,2220.92,847.5,539.75,1403.26,1125.41,1125.41,100.54,B-1,1111.01,-14.4,,2024-11
BHC184,202411805680,4709.35,848.86,188.21,856.54,4513.46,4513.46,100.54,B-1,4484.23,-29.23,,2024-11
BHC184,202411856940,2978.57,3048.16,294.5,240.65,5491.58,5491.58,100.54,B-1,5492.86,1.28,,2024-11
BHC185,202411312028,2538.39,977.74,406.44,2429.49,680.2,680.2,410.08,A-5,684.76,4.56,,2024-11
BHC185,202411373757,636.39,653.77,370.16,605.4,314.6,314.6,410.08,A-5,317.11,2.51,,2024-11
BHC185,202411427376,755.25,829.65,38.99,363.42,1182.49,1182.49,410.08,A-5,1175.01,-7.48,,2024-11
BHC185,202411549153,1280.17,2746.89,490.8,1922.48,1613.78,1613.78,410.08,A-5,1585.25,-28.53,,2024-11
BHC185,202411616669,786.3,2826.27,445.85,2057.29,1109.43,1109.43,410.08,A-5,1105.3,-4.13,,2024-11
BHC185,202411875319,3937.78,2780.71,479.82,1438.08,4800.59,4800.59,410.08,A-5,4798.27,-2.32,,2024-11
BHC185,202411885089,2442.1,3191.72,400.95,140,5092.87,5092.87,410.08,A-5,5068.79,-24.08,,2024-11
BHC186,202411849712,2357.23,2783.44,459.66,650.03,4030.98,4030.98,134.31,A-2,4023.03,-7.95,,2024-11
BHC186,202411896980,4722.19,1740.78,58.77,1180.06,5224.14,5224.14,134.31,A-2,5235.39,11.25,,2024-11
BHC187,202411191433,2388.8,3779.87,288.69,1809.11,4070.87,4070.87,219.68,D-3,4024.89,-45.98,,2024-11
BHC187,202411240701,4321.52,2310.59,137.53,971.46,5523.12,5523.12,219.68,D-3,5485.33,-37.79,,2024-11
BHC187,202411305240,2061.44,2873.92,479.8,1433.47,3022.09,3022.09,219.68,D-3,3055.36,33.27,,2024-11
BHC187,202411372150,3225.94,936.35,37.42,833.52,3291.35,3291.35,219.68,D-3,3326.58,35.23,,2024-11
BHC187,202411555156,966.1,3075.47,460.93,2293.48,1287.16,1287.16,219.68,D-3,1288.16,1,,2024-11
BHC187,202411635760,1434.72,370.73,351.66,1259.73,194.06,194.06,219.68,D-3,192.42,-1.64,,2024-11
BHC187,202411641760,5137.56,3376.86,318.38,456.78,7739.26,7739.26,219.68,D-3,7855.25,115.99,,2024-11
BHC187,202411659250,4674.49,3472.99,321.19,1253.19,6573.1,6573.1,219.68,D-3,6628.83,55.73,,2024-11
BHC187,202411725266,4281.83,1030.08,15.41,1448.42,3848.08,3848.08,219.68,D-3,3844.21,-3.87,,2024-11
BHC187,202411785646,2195.6,2294.31,448.2,2010.08,2031.63,2031.63,219.68,D-3,2068.68,37.05,,2024-11
BHC187,202411886761,294.4,672.68,583.51,383.57,0,0,219.68,D-3,0,0,,2024-11
BHC187,202411886978,3758.2,997.35,285.81,623.91,3845.83,3845.83,219.68,D-3,3773.43,-72.4,,2024-11
BHC188,202411300685,849.68,3646.7,75.88,485.19,3935.31,3935.31,858.88,E-1,3952.43,17.12,,2024-11
BHC188,202411446338,4735.1,275.32,416.96,1848.01,2745.45,2745.45,858.88,E-1,2782.08,36.63,,2024-11
BHC188,202411468434,4106.98,3101.7,72.42,240.67,6895.59,6895.59,858.88,E-1,7000.06,104.47,,2024-11
BHC188,202411715695,5843.23,104.64,312.68,721.59,4913.6,4913.6,858.88,E-1,5038.37,124.77,,2024-11
BHC188,202411777418,2144.01,1964.06,40.51,994.23,3073.33,3073.33,858.88,E-1,3074.14,0.81,,2024-11
BHC188,202411805046,648.12,431.54,57.81,1021.85,0,0,858.88,E-1,0,0,,2024-11
BHC189,202411106541,1115.84,1259.55,505.98,1869.41,0,0,565.09,A-3,0,0,,2024-11
BHC189,202411220004,4000.31,1367.05,336.34,536.77,4494.25,4494.25,565.09,A-3,4499.26,5.01,,2024-11
