SKU,batch,Last_Month_Stock,month_in,month_out,month_sales,month_end_stock,Note_value,safety_stock,Location,month_end_inventory,inventory_diff,Remark,Time
FWD173,25011361,5648.15,0,0,3295,2353.15,2353.15,1000,E-4,2353.15,0,,2025-05
定制173,D23062562,1300,0,1300,0,0,0,,,0,0,,2025-05
FWD173K,22110860,1896.46,0,0,500,1396.46,1396.46,,B-2,1396.46,0,,2025-05
FWD103,24110561,649.75,0,0,649,0.75,13403.95,1000,A1货架,0.75,0,,2025-05
FWD103,25031060,7376.2,0,0,973,6403.2,,,C-1,6403.2,0,,2025-05
FWD103,25031060箱,9000,0,0,2000,7000,,,3A-1,7000,0,,2025-05
FWD151,24081461,1342.79,0,0,150,1192.79,5102.69,1000,B2-D2,1192.79,0,3个零头,2025-05
FWD151,24081461,3919.9,0,0,10,3909.9,,,E-3,3909.9,0,,2025-05
FWD151K,25050860,0,2225,0,575,1650,1650,,B-1,1650,0,,2025-05
FWD153,25010960,5430.75,0,0,102,5328.75,6178.75,1000,E-2,5328.75,0,,2025-05
FWD153,25010960-箱,4000,0,0,3150,850,,,E-2,850,0,,2025-05
FWD153,D24112160,2035,0,0,0,2035,2035,,A-2,2035,0,,2025-05
FWD163,24090760,8,0,0,0,8,4258,745,D-2,8,0,,2025-05
FWD163,24090760-箱,4425,0,0,175,4250,,,B-2,4250,0,,2025-05
HC010AS,25031962,999,0,0,25,970,970,,B-1,970,0,,2025-05
HC010AS,24032561,0,0,0,-5,0,,,,0,0,,2025-05
HC025,25032763,678,0,0,0,674,674,,A-1,674,0,,2025-05
FWD1085,25051361,0,768,18,750,0,0,,,0,0,,2025-05
FWD001,17092062,0.3,0,0,0,0.3,2702.6,,E-1,0.3,0,,2025-05
FWD001,15120460,25,0,0,0,25,,,E-1,25,0,退,2025-05
FWD001,17123060,2677.3,0,0,0,2677.3,,,D-2,2677.3,0,,2025-05
FWD205,,0,0,0,0,0,2976.35,800,,0,0,,2025-05
FWD205,25022460-箱,3811.35,0,0,835,2976.35,,,A-3,2976.35,0,,2025-05
FWD205,25022460,275.95,0,0,275.95,0,,,,0,0,,2025-05
FWD2205G,25031963,2033,0,0,225,1808,1808,500,2B-3,1808,0,,2025-05
FWD205A,25022260,3121,0,160,200,2761,2761,410,E-4,2761,0,,2025-05
FWD215,23111161,5.73,0,0,5,0.73,2539.73,500,D-2,0.73,0,,2025-05
FWD215,24110960,2775,0,0,236,2539,,,2B-3,2539,0,,2025-05
FWD219,24042061,1542.8,0,0,125,1417.8,1417.8,500,2G-2,1417.8,0,,2025-05
FWD219S,20121160,400,0,0,200,200,200,0,2D-2,200,0,,2025-05
FWD219K,24042760,1007,0,0,0,1007,1007,,2D-1,1007,0,,2025-05
FWD219Y,22121760,450,0,0,0,450,450,0,2D-2,450,0,,2025-05
FWD225,24101960,3785,0,0,400,3385,3385,773,2C-1,3385,0,,2025-05
FWD225,H25042861,367,0,0,0,367,367,,B-1,367,0,,2025-05
FWD225Z,25041060,3343,0,0,0,3343,3343,,2C-3,3343,0,,2025-05
FWD225S,23091963,400,0,0,0,400,400,0,2B-3,400,0,,2025-05
FWD225A,24010261,343,0,143,0,200,200,,2D-1,200,0,,2025-05
FWD235,23060161,18.3,0,0,0,18.3,1216.4,500,D-2,18.3,0,,2025-05
FWD235,24011562,1448.1,0,0,250,1198.1,,,2C-4,1198.1,0,,2025-05
FWD235T,19062263,200,0,0,50,150,150,,4E-4,150,0,,2025-05
FWD235K,21041563,150,0,0,0,150,150,,2B-4,150,0,,2025-05
FWD201,24052960,900,0,0,700,200,3525.7,800,2F-2,200,0,,2025-05
FWD201,25042260,3385,0,54,5,3325.7,,,2G-3,3325.7,0,,2025-05
FWD201,D24120661,250,0,0,250,0,0,,,0,0,,2025-05
FWD211,24111960,2875.5,0,0,300,2575.5,2575.5,500,2E-2,2575.5,0,,2025-05
FWD223,24111660,1680.1,0,0,50,1630.1,1630.1,447,2C-3,1630.1,0,,2025-05
FWD221,24110760,1519.5,0,0,583,936.5,936.5,600,2F-2,936.5,0,,2025-05
FWD221S,21051960,165,0,0,0,165,165,0,2E-2,165,0,,2025-05
FWD224,25041161,2418,0,0,0,2418,2418,0,2B-3,2418,0,,2025-05
FWD224T,25031160,25,0,0,0,25,2159,,B-2,25,0,,2025-05
FWD224T,25032761,2534,0,0,400,2134,,,2B-3,2134,0,,2025-05
FWD231,24111861,3203.12,0,0,226,2976.82,2976.82,493,2G-6,2976.82,0,,2025-05
FWD249,23100761,573.95,0,0,50,523.95,523.95,325,4B-1,523.95,0,,2025-05
FWD249A,23112460,125,0,0,0,125,125,,2E-1,125,0,,2025-05
FWD249,D24050661,231,0,0,0,231,231,,2F-4,231,0,,2025-05
FWD216,24111863,2975,0,0,225,2750,2750,0,2B-4,2750,0,,2025-05
FWD216K,25041661,1999,0,0,300,1699,1699,,B-2,1699,0,,2025-05
FWD216Y,24070260,275,0,0,0,275,275,0,2E-1,275,0,,2025-05
FWD217,18011860,124.5,0,0,19.25,105.25,105.25,0,2B-3,105.25,0,,2025-05
FWD299,23082163,534,0,0,0,534,534,,2E-1,534,0,,2025-05
FWD289,25032460,661,0,0,0,661,661,0,2C-2,661,0,,2025-05
FWD1289,16122660,300,0,0,0,300,300,,B-1,300,0,,2025-05
FWD300,24111961,2000,0,0,1475,525,8693.75,2000,3B-4,525,0,,2025-05
FWD300,24111961,5000,0,0,25,4975,,,3A-1,4975,0,,2025-05
FWD300,24111961,4028.2,0,300,534.25,3193.75,,,3B-3,3193.75,0,,2025-05
FWD300B,24052961,1638,0,0,500,1138,1138,0,3A-2,1138,0,,2025-05
FWD300S,21072760,300,0,0,0,300,300,0,2E-2,300,0,,2025-05
FWD300Y,24082860,515,0,0,50,465,465,0,3B-4,465,0,,2025-05
FWD301,24070962,2375,0,0,0,2375,2375,324,4B-3,2375,0,,2025-05
FWD303,24070661,1543.95,0,56.95,1410,75,16492,2000,2D-2,75,0,,2025-05
FWD303,25051661,0,16417,0,0,16417,,,2G-6,16417,0,,2025-05
FWD303,23122860,2,0,2,0,0,,,,0,0,,2025-05
FWD303,H23120860,489.7,0,0,200,289.7,289.7,,4B-4,289.7,0,,2025-05
FWD304K,23042662,423.7,0,0,423,0.7,0.7,,3B-2,0.7,0,,2025-05
FWD305,25041063,1100,0,0,375,725,12204.6,1000,2E-1,725,0,,2025-05
FWD305,25041063,11499.6,0,0,25,11473.6,,,2F-3,11473.6,0,,2025-05
FWD305,24071960,6,0,0,0,6,,,D-2,6,0,,2025-05
FWD305S,24112960,2682,0,0,0,2682,2682,0,2G-6,2682,0,,2025-05
FWD306,24120560,957.2,0,0,957.2,0,10902.2,1500,,0,0,,2025-05
FWD306,24120560,11970,0,0,1067.8,10902.2,,,2G-4,10902.2,0,,2025-05
FWD306,D25032860,12,0,0,0,12,12,,D-2,12,0,,2025-05
FWD306C,24103060,643.8,0,0,0,643.8,643.8,,A-2,643.8,0,纸袋装,2025-05
FWD306B,D23101063,150,0,0,150,0,2289,,,0,0,,2025-05
FWD306B,24060460,2339,0,0,50,2289,,,2C-4,2289,0,,2025-05
FWD306S,24121160,2625,0,0,0,2625,2625,,4C-2,2625,0,,2025-05
FWD307,23121962,150,0,0,50,100,6156.7,1000,3A-2,100,0,,2025-05
FWD307,24122060,6316.7,0,0,260,6056.7,,,2B-4,6056.7,0,,2025-05
FWD307B,24072260,1175,0,0,400,775,775,0,2F-2,775,0,,2025-05
FWD307Y,24091460,884,0,0,0,884,884,0,2E-2,884,0,,2025-05
FWD3307A,24040862,724.8,0,0,0,724.8,724.8,500,2C-2,724.8,0,,2025-05
FWD308,23122861,1043.8,0,0,625,418.8,418.8,500,2C-2,418.8,0,,2025-05
FWD302,24102863,11231.5,0,0,0,11231.5,11837.5,2000,4D-3,10891.5,-340,,2025-05
FWD302,24102863,1986,0,0,1380,606,,,4C-2,946,340,,2025-05
FWD3302,24082960,1201.8,0,0,100,1101.8,1101.8,150,2E-2,1101.8,0,,2025-05
FWD323,24110162,0,0,0,-400,400,11136,1000,B-1,400,0,,2025-05
FWD323,25032061,11611,0,0,875,10736,,,3C-1,10736,0,,2025-05
FWD323,25022862,25,0,0,25,0,,,,0,0,,2025-05
FWD323,H24111262,494,0,0,0,494,494,,2E-1,494,0,,2025-05
FWD323Y,24111263,368,0,0,0,368,368,,2C-1,368,0,,2025-05
FWD320,25022461,7388,0,0,10,7378,7378,1000,3C-2,7378,0,,2025-05
FWD320K,25052663,0,3387,0,0,3387,3387,,3A-2,3387,0,,2025-05
FWD320K,24040162,850,0,0,850,0,,,,0,0,,2025-05
FWD322,25010260,3888.8,0,0,500,3388.8,3388.8,0,4A-2,3388.8,0,,2025-05
FWD325,24110560,4502.6,0,1000,750,2752.5,2752.5,500,2C-2,2752.5,0,,2025-05
FWD351,24120960,3801.7,0,0,465,3336.7,3336.7,500,2E-2,3336.7,0,,2025-05
FWD351Y,24111362,728,0,0,0,728,728,0,2C-1,728,0,,2025-05
FWD353,23120460,25,0,0,0,25,3985.3,500,D-2,25,0,,2025-05
FWD353,24121660,4210.3,0,0,250,3960.3,,,2D-2,3960.3,0,,2025-05
FWD353Y,24111662,1431,0,0,0,1431,1431,0,2F-1,1431,0,,2025-05
FWD355,24122362,3027.6,0,0,50,2977.6,2977.6,500,2C-4,2977.6,0,,2025-05
FWD355Y,21062361,500,0,0,50,450,450,,3A-1,450,0,,2025-05
FWD361,21042260,1723.1,0,0,0,1723.1,1723.1,,3A-2,1723.1,0,,2025-05
FWD362,16061460,9.95,0,0,0,9.95,30.25,,D-2,9.95,0,,2025-05
FWD362,16061460,20.3,0,0,0,20.3,,,E-1,20.3,0,退货,2025-05
FWD3112,24101663,1293.7,0,0,260,1033.7,1033.7,500,2B-3,1033.7,0,,2025-05
FWD6622,23101163,725,0,0,0,725,725,,3A-1,725,0,,2025-05
FWD500,25041462,8696.6,0,0,75,8621.2,8621.2,1000,4A-1,8571.2,-50,,2025-05
FWD500K,23080161,1974.2,0,0,500,1474.2,1474.2,,2G-3,1474.2,0,,2025-05
FWD3500E,23082560,25,0,0,0,25,25,,3B-1,25,0,,2025-05
FWD3500,24010460,1189.23,0,0,326,863.23,863.23,0,3B-1,863.23,0,,2025-05
FWD3502,25042960,3200,125,0,225,3100,3100,500,2C-3,3100,0,,2025-05
FWD3504,24071860,1534,0,0,100,1434,1434,0,4D-3,1434,0,,2025-05
FWD502,24100860,1904.06,0,502.21,1051.85,350,8317,1000,4A-1,400,50,,2025-05
FWD502,25051460,0,7967,0,0,7967,,,4C-3,7967,0,,2025-05
FWD502S,21052960,1600,0,600,0,1000,1000,0,2D-1,1000,0,,2025-05
FWD502Z,23122762,625,0,0,0,625,625,0,4D-2,625,0,,2025-05
FWD503,25031862,3131,0,0,364,2766.8,2766.8,500,4A-2,2766.8,0,,2025-05
FWD504,24100963,175,0,0,175,0,4157.7,1000,,0,0,,2025-05
FWD504,24100963,4531.8,0,0,375,4156.6,,,4A-2,4156.6,0,,2025-05
FWD504,23111660,6.1,0,0,5,1.1,,,D-2,1.1,0,,2025-05
FWD504,D24110262,10,0,0,0,10,10,,D-2,10,0,,2025-05
FWD5004B,D24081460,10,0,0,0,10,10,,D-2,10,0,,2025-05
FWD504Z,25052161,0,500,0,500,0,0,,,0,0,,2025-05
FWD504Z,24032260,24.95,0,24.95,0,0,,,,0,0,,2025-05
FWD505,24102160,2317.22,0,0,205,2112.02,2112.02,500,4C-2,2112.02,0,,2025-05
FWD506,19101560,2286,0,0,0,2286,7906,0,2G-5,2286,0,,2025-05
FWD506,19101560,5620,0,0,0,5620,,,2G-2,5620,0,,2025-05
FWD508,24110863,2167.5,0,0,106,2061.5,2061.5,500,2B-4,2061.5,0,,2025-05
FWD510,25032461,2466.1,0,0,75,2391.1,2391.1,200,2B-3,2391.1,0,,2025-05
FWD510Y,22030462,550,0,0,0,550,550,0,4A-3,550,0,,2025-05
FWD510W,23091962,650,0,0,100,550,550,0,2E-2,550,0,,2025-05
FWD520,24062462,1356.6,0,0,255,1101.6,1101.6,500,4D-2,1101.6,0,,2025-05
FWD522,24053161,125,0,0,100,25,4721.3,1000,4A-1,25,0,,2025-05
FWD522,24112260,5301.3,0,0,605,4696.3,,,4C-2,4696.3,0,,2025-05
FWD5221,23100760,990,0,0,0,990,990,,3A-1,990,0,,2025-05
FWD523,20080560,213.9,0,0,0,213.9,213.9,0,4B-5,213.9,0,,2025-05
FWD524,25010660,3374,0,0,150,3224,3224,600,4C-1,3224,0,,2025-05
FWD524A,25041560,1913,0,0,0,1913,1913,,3B-4,1913,0,,2025-05
FWD525,24040763,1737,0,0,143,1594,1594,503,3B-3,1594,0,,2025-05
FWD530,23121260,2746.1,0,0,60,2686.1,2686.1,709,3A-2,2686.1,0,,2025-05
FWD532,24102262,3821.4,0,0,275,3546.4,3546.4,958,4C-2,3546.4,0,,2025-05
FWD550,22120160,1242.75,0,0,0,1242.75,1242.75,0,4B-4,1242.75,0,,2025-05
FWD550K,21071060,698.9,0,0,0,698.9,698.9,,2B-1,698.9,0,,2025-05
FWD552,19052060,1700,0,0,0,1700,1700,,4C-3,1700,0,,2025-05
FWD534,24080361,3101,0,0,154,2947,2947,500,4B-3,2947,0,,2025-05
FWD535,21120862,1019.3,0,0,1,1018.3,1018.3,342,4A-3,1018.3,0,,2025-05
FWD5516,24102960,1485.55,0,0,31,1454.55,1454.55,,4A-3,1454.55,0,,2025-05
FWD5518,25040861,3691,0,0,480,3211,4911,892,4C-3,3211,0,,2025-05
FWD5518,25040861箱,2400,0,0,700,1700,,,4C-3,1700,0,,2025-05
FWD5519,21120861,438.6,0,0,430,8.4,8.4,282,3A3-D2,8.4,0,,2025-05
FWD5727,19032463,300,0,0,0,300,300,,4E-4,300,0,,2025-05
FWD400B,25042162,1463,0,0,100,1363,1363,200,3A-3,1363,0,,2025-05
FWD400C,19081861,253.45,0,0,0,253.45,253.45,0,2C-4,253.45,0,,2025-05
FWD408,21062360,1865.95,0,60,40,1765.95,1765.95,500,2D-2,1765.95,0,,2025-05
FWD408C,D22062960,240,0,40,0,200,200,,3B-1,200,0,,2025-05
FWD410,24120260,1119.4,0,0,230,889.4,889.4,500,3A-2,889.4,0,,2025-05
FWD411,25042262,2765,0,0,105,2660,2660,500,4C-1,2660,0,,2025-05
FWD415Y,20040761,186.25,0,0,20,166.25,166.25,0,3A-1,166.25,0,15kg装,2025-05
FWD415Y,,0,0,0,0,0,,,,0,0,~,2025-05
FWD430,21032761,1103.1,0,0,5,1098.1,1098.1,334,3A-1,1098.1,0,,2025-05
FWD416,24041560,375.8,0,0,110,265.8,265.8,0,2E-1,265.8,0,,2025-05
FWD416C,25011061,670,0,0,200,470,470,0,2F-4,470,0,,2025-05
FWD417,24122360,632,0,0,100,532,532,0,4D-3,532,0,,2025-05
FWD418B,23120560,696.68,0,0,125,571.68,571.68,289,4D-4,571.68,0,,2025-05
FWD418C,25041761,829,0,0,150,679,679,0,3A-3,679,0,,2025-05
FWD419B,25040860,1452.2,0,0,135,1317.2,1317.2,500,3A-1,1317.2,0,,2025-05
FWD419C,24080362,104,0,0,0,104,104,0,3B-1,104,0,,2025-05
FWD419Y,21010960,233.9,0,0,0,233.9,233.9,0,2C-1,233.9,0,20kg装,2025-05
FWD421,24120961,1798.5,0,0,150,1648.5,1648.5,500,4B-5,1648.5,0,,2025-05
FWD421Y,24110861,84.5,0,0,0,84.5,84.5,0,2C-4,84.5,0,20kg装,2025-05
FWD421D,24112860,325,0,0,50,275,275,0,4B-1,275,0,,2025-05
FWD421C,24030662,400,0,0,0,400,400,0,4B-1,400,0,,2025-05
FWD424,21080560,2440,0,0,0,2440,2440,0,4B-3,2440,0,,2025-05
FWD425,24111160,1926,0,0,405,1521,1526,500,4A-2,1521,0,,2025-05
FWD425,21070162,5,0,0,0,5,,,E-1,5,0,退,2025-05
FWD425C,25010360,879,0,0,0,879,879,0,4A-3,879,0,,2025-05
FWD425Y,24122561-20kg,40,0,0,9.8,30.2,30.2,0,2E-2,30.2,0,20kg装,2025-05
FWD425B,25040963,462,0,0,76,386,386,200,4C-3,386,0,,2025-05
FWD426C,19101061,429.15,0,0,0,429.15,429.15,,2E-1,429.15,0,,2025-05
FWD427,25042561,5845,120,0,635,5330,5330,713,2E-1,5330,0,,2025-05
FWD432,22041160,25,0,0,0,25,25,,D-2,25,0,,2025-05
FWD435,23080761,1465.2,0,50,0,1415.2,1415.2,306,4B-1,1415.2,0,,2025-05
FWD435B,24110263,2313.5,0,0,130,2183.5,2183.5,430,4C-1,2183.5,0,,2025-05
FWD435C,19121861,289.1,0,0,0,289.1,289.1,0,3B-1,289.1,0,,2025-05
FWD435Y,19122663,27.78,0,0,5,22.78,22.78,0,2F-4,22.78,0,15kg装,2025-05
FWD439,24122461,284,0,0,0,284,284,,2D-2,284,0,,2025-05
FWD401,24110461,2197.5,0,0,25,2172.5,2172.5,500,4A-1,2172.5,0,,2025-05
FWD402,25022160-20kg,3323,0,0,321,3002,3002,500,4C-3,3002,0,,2025-05
FWD4002,,0,0,0,0,0,2804.3,1012,,0,0,15kg装,2025-05
FWD4002,24111862,3059.3,0,0,255,2804.3,,,4A-1,2804.3,0,,2025-05
FWD4002T,24070561,1726.5,0,0,260,1466.5,1466.5,1000,2D-1,1466.5,0,15kg装2个零头,2025-05
FWD403,24112760,802,0,0,75,727,727,200,4A-3,727,0,,2025-05
FWD405B,19070562,172.25,0,0,0,172.25,172.25,100,4B-1,172.25,0,,2025-05
FWD407,23101360,555.65,0,0,200,355.65,355.65,325,4C-1,355.65,0,,2025-05
FWD407A,20072162,24.25,0,0,0,24.25,24.25,,D-2,24.25,0,,2025-05
FWD466A,24121761,500,0,0,50,450,450,,4A-3,450,0,,2025-05
FWD468,25021460,441,0,0,0,441,441,,2D-1,441,0,,2025-05
FWD464,18090660,21.73,0,0,0,21.73,249.63,,D-2,21.73,0,,2025-05
FWD464,19090565,227.9,0,0,0,227.9,,,2C-1,227.9,0,,2025-05
FWD471,21052862,73.6,0,0,0,73.6,73.6,,4D-2,73.6,0,,2025-05
FWD475,25011060,304,0,0,200,104,104,,4C-3,104,0,,2025-05
FWD476,17010660,1479.2,0,0,0,1479.2,1479.2,,4E-2,1479.2,0,,2025-05
FWD478,23102460,104.9,0,0,0,104.9,104.9,,2C-3,104.9,0,,2025-05
FWD479,25011561,590,0,0,35,555,555,,3A-3,555,0,,2025-05
FWD480,15122661,24.65,0,0,1,23.65,23.65,,D-2,23.65,0,,2025-05
FWD483,14080160,592.45,0,0,0,592.45,592.45,,2E-2,592.45,0,20kg装,2025-05
FWD483C,25041663,935,0,0,25,910,910,,2F-1,910,0,,2025-05
FWD485,24060160,594,0,0,0,594,594,,3A-3,594,0,,2025-05
FWD486B,25042560,724,0,0,50,674,674,,4A-3,674,0,,2025-05
FWD487,23122560,400,0,0,50,350,350,,4C-3,350,0,,2025-05
FWD488,21052861,444.55,0,0,25,419.55,419.55,,4B-5,419.55,0,,2025-05
FWD4012,25032762,3570,0,0,60,3510,16797.8,500,2D-1,3540,30,15kg装,2025-05
FWD4012,25032762,1766,0,0,78,1687.8,,,2C-2,1657.8,-30,~,2025-05
FWD4012,25032762箱,1200,0,0,600,600,,,2C-2,600,0,15kg装,2025-05
FWD4012,25053060,0,11000,0,0,11000,,,车间,11000,0,~,2025-05
FWD4012B,25052860箱,0,3030,0,3030,0,0,,,0,0,~,2025-05
FWD4012B,25051960,0,2115,0,2115,0,,,,0,0,,2025-05
FWD4012B,25051461,0,1605,0,1605,0,,,,0,0,,2025-05
FWD4012B,25051260,0,705,0,705,0,,,,0,0,~,2025-05
FWD4012B,25042460箱,8000,0,12650,-4650,0,,,,0,0,~,2025-05
FWD4012T,25042961,4245,115,0,1344.7,3015.3,3015.3,2000,2G-7,3015.3,0,~,2025-05
FWD4012T,,0,0,0,0,0,,,,0,0,~,2025-05
FWD4012T,,0,0,0,0,0,,,,0,0,~,2025-05
FWD4012T,,0,0,0,0,0,,,,0,0,~,2025-05
FWD4012T,D25030662,3104.6,0,0,0,3104.6,4049.6,,2F-4,3104.6,0,~,2025-05
FWD4012T,D25030662,2565,0,0,1620,945,,,2G-5,945,0,~,2025-05
FWD4012T,,0,0,0,0,0,,,,0,0,~,2025-05
FWD4015,24091560,2195,0,1275,307.5,612.5,612.5,1500,2C-1,612.5,0,15kg装,2025-05
FWD4015,24091560,592.5,0,0,592.5,0,,,,0,0,~,2025-05
FWD4015,24091560-箱,435,0,435,0,0,,,,0,0,~,2025-05
FWD4015,,0,0,0,0,0,,,,0,0,~,2025-05
FWD4015,,0,0,0,0,0,,,,0,0,~,2025-05
FWD4015,D24122661,1619.9,0,0,0,1619.9,3149.7,,3B-4,1619.9,0,~,2025-05
FWD4015,D25010761,1529.8,0,0,0,1529.8,,,2G-7,1529.8,0,~,2025-05
FWD4015,,0,0,0,0,0,,,,0,0,~,2025-05
FWD4015,,0,0,0,0,0,,,,0,0,~,2025-05
FWD4032,22071262,57.6,0,0,0,57.6,57.6,,D-2,57.6,0,20kg装,2025-05
FWD4033,22071261,75.1,0,0,0,75.1,75.1,,D-2,75.1,0,~,2025-05
1#兰绿,18120961,124.2,0,0,0,124.2,124.2,,4D-2,124.2,0,24kg装,2025-05
2#墨绿,25052060箱,0,256,0,96,160,160,,2B-3,160,0,~,2025-05
3#深紫,23022060,209.05,0,0,0,209.05,209.05,,2B-2,209.05,0,24kg装,2025-05
4#紫色,25010760,187,0,0,0,187,187,,2B-2,187,0,~,2025-05
5#棕色,23102464,240,0,0,0,240,240,,2B-2,240,0,,2025-05
6#枣红,22102562,47.95,0,0,0,47.95,47.95,,2B-2,47.95,0,24kg装,2025-05
7#宝蓝,24092561,282,0,0,0,282,282,,2B-2,282,0,24kg装,2025-05
8#丈青,25021761,201,0,0,0,201,201,,2B-1,201,0,~,2025-05
FWD6601,17071363,436.13,0,0,0,436.13,436.13,0,2F-1,436.13,0,,2025-05
FWD6601A,24111264,326.6,0,0,2,324.6,324.6,200,2C-4,324.6,0,,2025-05
FWD6602,20050462,1026.77,0,0,0.3,1026.47,1026.47,100,4E-3,1026.47,0,,2025-05
FWD6602E,17070663,12.34,0,0,0.3,12.04,12.04,100,D-2,12.04,0,,2025-05
FWD6603,24111661,855.75,0,0,89.3,766.45,766.45,300,2E-1,766.45,0,,2025-05
FWD6603B,22120262,600.6,0,0,0.3,600.3,600.3,200,4E-3,600.3,0,,2025-05
FWD6606,D25042261,209,0,0,0,209,209,,D-1,209,0,,2025-05
FWD6612,17051360,492.32,0,0,0,492.32,492.32,0,2B-1,492.32,0,,2025-05
FWD6683,无,4,0,0,0,4,4,0,E-1,4,0,退,2025-05
FWD6683T,20101361,288.45,0,0,5.3,283.15,283.15,,4C-3,283.15,0,,2025-05
FWD6050,25031960,2019,0,0,125,1893.8,1893.8,,4B-5,1893.8,0,,2025-05
FWD6153A,25053061,0,200,0,0,200,200,,车间,200,0,,2025-05
FWD6153A,25052660,0,202,2,200,0,,,,0,0,,2025-05
FWD6205,24122460,1325,0,69,377.5,878.5,878.5,500,2G-7,878.5,0,,2025-05
FWD6205G,22102861,725,0,0,0,725,725,,4A-3,725,0,,2025-05
FWD6215,24072761,25,0,0,25,0,1407,200,,0,0,,2025-05
FWD6215,25030660,1759,0,0,352,1407,,,3C-2,1407,0,,2025-05
FWD6216,18083061,300,0,0,0,300,1475,,4E-2,300,0,,2025-05
FWD6216,18091161,1175,0,0,0,1175,,,2G-8,1175,0,,2025-05
FWD6219,23122160,466,0,0,32,434,434,200,3B-1,434,0,,2025-05
FWD6224,25052960,0,3900,0,0,3900,3900,733,车间,3900,0,,2025-05
FWD6224,24092860,505.95,0,448.45,57.5,0,,,,0,0,,2025-05
FWD6225,18072660,272.05,0,0,0,272.05,272.05,34,4C-4,272.05,0,,2025-05
FWD6235,25022060,1948.7,0,0,432,1516.7,1516.7,500,4C-2,1516.7,0,,2025-05
FWD6300T,20111861,662.7,0,0,0,661.8,661.8,500,4D-1,661.8,0,,2025-05
FWD6303W,22032361,724.6,0,0,0,724.6,724.6,0,2G-1,724.6,0,,2025-05
FWD6303,24080160,701,0,0,400,301,301,500,4B-1,301,0,,2025-05
FWD6500A,20061560,1195.4,0,0,33,1162.4,1162.4,100,4C-3,1162.4,0,,2025-05
FWD6502A,24102260,1880,0,0,50,1830,1830,100,3B-3,1830,0,,2025-05
FWD6504A,22072260,1170.2,0,59.8,0,1110.25,1110.25,,4B-5,1110.25,0,2个零头,2025-05
FWD6504,20081460,353.5,0,0,0,352.6,352.6,200,4A-3,352.6,0,,2025-05
FWD6504T,22071661,727.3,0,0,0,727.3,727.3,300,2F-4,727.3,0,,2025-05
FWD6550,19092061,179,0,0,0,179,513.6,0,4E-3,179,0,,2025-05
FWD6550,19121261,334.6,0,0,0,334.6,,,4E-3,334.6,0,,2025-05
FWD6810PM,17082162,49.32,0,0,0,49.32,49.32,,C-1,49.32,0,,2025-05
FWD6810,24071962,685,0,15,300,370,370,500,2F-4,370,0,,2025-05
FWD6820,24080360,854.5,0,0,3.5,850.8,850.8,300,2E-2,850.8,0,,2025-05
