SKU,batch,Last_Month_Stock,month_in,month_out,month_sales,month_end_stock,Note_value,safety_stock,Location,month_end_inventory,inventory_diff,Remark,Time
FWD173K,25081660,1914.0,0.0,0.0,0.0,1914.0,1914.0,,B-1,1914.0,0.0,,2025-09
FWD103,24110561,0.75,0.0,0.0,0.0,0.75,3021.57,1000.0,A1货架,0.75,0.0,,2025-09
FWD103,25031060,1249.2,0.0,28.38,1220.82,0.0,,,,0.0,0.0,,2025-09
FWD103,25031060,4550.0,0.0,0.0,1529.18,3020.82,,,3A-1,3020.82,0.0,,2025-09
FWD151,,0.0,0.0,0.0,0.0,0.0,2811.69,1000.0,,0.0,0.0,,2025-09
FWD151,24081461,2861.69,0.0,0.0,50.0,2811.69,,,E3-D2,2811.69,0.0,3个零头,2025-09
FWD151K,25050860,1150.0,0.0,0.0,450.0,700.0,700.0,,B-1,700.0,0.0,,2025-09
FWD153,25010960,2859.75,0.0,0.0,100.0,2759.75,2759.75,1000.0,E-2,2759.75,0.0,,2025-09
FWD153,24112160,2000.0,0.0,0.0,0.0,2000.0,2000.0,,A-2,2000.0,0.0,,2025-09
FWD163,24090760,3438.0,0.0,0.0,51.0,3387.0,3387.0,745.0,B-2,3387.0,0.0,,2025-09
HC010AS(云母粉）,25031962,500.0,0.0,0.0,0.0,500.0,500.0,,B-1,500.0,0.0,,2025-09
FWD104Z,25061661,4287.48,0.0,0.0,0.0,4287.48,4287.48,,车间,4287.48,0.0,,2025-09
FWD001,17092062,0.3,0.0,0.0,0.0,0.3,2672.1,,E-1,0.3,0.0,,2025-09
FWD001,15120460,25.0,0.0,0.0,0.0,25.0,,,E-1,25.0,0.0,退,2025-09
FWD001,25062063,2647.3,0.0,0.0,0.5,2646.8,,,D-2,2646.8,0.0,,2025-09
FWD205,25090961,0.0,3750.0,0.0,150.0,3600.0,8900.0,800.0,2C-1,3600.0,0.0,,2025-09
FWD205,25090961,0.0,5000.0,0.0,300.0,4700.0,,,2C-2,4700.0,0.0,,2025-09
FWD205,25022460,1408.68,0.0,33.68,775.0,600.0,,,A-3,600.0,0.0,,2025-09
FWD2205G,25031963,1708.0,0.0,0.0,305.0,1403.0,1403.0,500.0,2B-3,1403.0,0.0,,2025-09
FWD205A,25022260,2661.0,0.0,0.0,152.0,2509.0,2509.0,410.0,E-4,2509.0,0.0,,2025-09
FWD215,23111161,0.73,0.0,0.73,0.0,0.0,1597.46,500.0,,0.0,0.0,,2025-09
FWD215,24110960,1867.9,0.0,20.44,250.0,1597.46,,,2B-3,1597.46,0.0,,2025-09
FWD219,24042061,1105.8,0.0,0.0,225.0,880.8,2387.8,500.0,2G-2,880.8,0.0,,2025-09
FWD219,25091960,0.0,1807.0,0.0,300.0,1507.0,,,2D-2,1507.0,0.0,,2025-09
FWD219S,25082561,1474.0,0.0,0.0,200.0,1274.0,1274.0,0.0,C-1,1274.0,0.0,,2025-09
FWD219K,24042760,800.0,0.0,600.0,200.0,0.0,0.0,,,0.0,0.0,,2025-09
FWD225,24101960,750.0,0.0,0.0,725.0,25.0,7566.7,773.0,D-2,25.0,0.0,,2025-09
FWD225,25080161,8816.7,0.0,0.0,1275.0,7541.7,,,2F-2,7541.7,0.0,,2025-09
FWD225,25042861,367.0,0.0,0.0,0.0,367.0,367.0,,B-1,367.0,0.0,,2025-09
FWD225Z,25041060,1343.0,0.0,0.0,0.0,1343.0,1343.0,,2C-3,1343.0,0.0,,2025-09
FWD225S,25070862,2459.0,0.0,0.0,0.0,2459.0,2459.0,0.0,2E-2,2459.0,0.0,,2025-09
FWD225A,24010261,200.0,0.0,0.0,0.0,200.0,200.0,,2D-1,200.0,0.0,,2025-09
FWD235,23060161,7.3,0.0,0.0,0.0,7.3,521.75,500.0,D-2,7.3,0.0,,2025-09
FWD235,24011562,639.45,0.0,0.0,125.0,514.45,,,2C-4,514.45,0.0,,2025-09
FWD235T,19062263,150.0,0.0,0.0,150.0,0.0,0.0,,,0.0,0.0,,2025-09
FWD235K,25080163,805.0,0.0,0.0,0.0,805.0,805.0,,2F-4,805.0,0.0,,2025-09
FWD201,25042260,2119.7,0.0,991.28,225.0,903.42,903.42,800.0,2G-3,903.42,0.0,,2025-09
FWD201,25092261,0.0,300.0,0.0,0.0,300.0,300.0,,A区,300.0,0.0,,2025-09
FWD211,24111960,1332.21,0.0,100.0,286.0,946.21,946.21,500.0,2E-2,946.21,0.0,,2025-09
FWD223,24111660,1043.5,0.0,100.0,200.0,743.5,743.5,447.0,2C-3,743.5,0.0,,2025-09
FWD221,25060960,5750.0,0.0,260.0,603.0,4887.0,4887.0,600.0,2C-1,4887.0,0.0,,2025-09
FWD221S,21051960,165.0,0.0,0.0,0.0,165.0,165.0,0.0,2E-2,165.0,0.0,,2025-09
FWD224,25041161,2135.7,0.0,0.0,130.0,2005.7,2005.7,0.0,2B-3,2005.7,0.0,,2025-09
FWD224T,25090460,0.0,4531.0,0.0,800.0,3731.0,3731.0,,2B-4,3731.0,0.0,,2025-09
FWD224T,25032761,784.0,0.0,684.0,100.0,0.0,,,,0.0,0.0,,2025-09
FWD224T,25031160,25.0,0.0,25.0,0.0,0.0,,,,0.0,0.0,,2025-09
FWD231,24111861,2505.82,0.0,6.82,101.0,2398.0,2398.0,493.0,2G-6,2398.0,0.0,,2025-09
FWD249,25082260,1336.0,0.0,0.0,100.0,1236.0,1236.0,325.0,B-2,1236.0,0.0,,2025-09
FWD249A,25082562,350.0,0.0,0.0,0.0,350.0,350.0,,2E-2,350.0,0.0,,2025-09
FWD249,25061361,838.0,0.0,0.0,0.0,838.0,838.0,,2F-1,838.0,0.0,,2025-09
FWD216,24111863,2373.9,0.0,0.0,25.0,2348.9,2348.9,0.0,2B-4,2348.9,0.0,,2025-09
FWD216K,25041661,1099.0,0.0,0.0,400.0,699.0,699.0,,B-2,699.0,0.0,,2025-09
FWD216Y,25091860,0.0,1101.0,0.0,0.0,1101.0,1101.0,0.0,2D-1,1101.0,0.0,,2025-09
FWD216Y,24070260,224.5,0.0,0.5,224.0,0.0,,,,0.0,0.0,,2025-09
FWD217,25091660,0.0,1245.0,0.0,75.0,1170.0,1170.0,0.0,2C-2,1170.0,0.0,,2025-09
FWD217,18011860,29.25,0.0,2.25,27.0,0.0,,,,0.0,0.0,,2025-09
FWD299,23082163,505.8,0.0,100.0,0.0,405.8,405.8,,2E-1,405.8,0.0,,2025-09
FWD289,25032460,529.8,0.0,0.0,0.0,529.8,529.8,0.0,2C-2,529.8,0.0,,2025-09
FWD1289,16122660,300.0,0.0,0.0,0.0,300.0,300.0,,B-1,300.0,0.0,,2025-09
FWD300,25072362,5027.0,0.0,450.0,680.0,3897.0,23592.0,2000.0,2E-1,3897.0,0.0,,2025-09
FWD300,25072362,3425.0,0.0,0.0,1400.0,2025.0,,,B-1,2025.0,0.0,,2025-09
FWD300,25080164,19170.0,0.0,0.0,1500.0,17670.0,,,3C-1,17670.0,0.0,,2025-09
FWD300B,25070260,4945.0,0.0,0.0,350.0,4595.0,4595.0,0.0,2G-3,4595.0,0.0,,2025-09
FWD300Y,24082860,265.0,0.0,0.0,150.0,115.0,115.0,0.0,3A-1,115.0,0.0,,2025-09
FWD301,24070962,2245.0,0.0,0.0,0.0,2245.0,2245.0,324.0,4B-3,2245.0,0.0,,2025-09
FWD303,25051661,10190.5,0.0,0.0,2159.0,8031.5,8031.5,2000.0,2G-6,8031.5,0.0,,2025-09
FWD303,23120860,156.7,0.0,0.0,0.0,156.7,156.7,,4B-4,156.7,0.0,,2025-09
FWD304K,25060261,3992.0,0.0,0.0,0.0,3992.0,3992.0,,3C-2,3992.0,0.0,,2025-09
FWD305,25041063,8262.6,0.0,0.0,1300.0,6962.6,6963.6,1000.0,2F-3,6962.6,0.0,,2025-09
FWD305,24071960,1.0,0.0,0.0,0.0,1.0,,,D-2,1.0,0.0,,2025-09
FWD305S,24112960,2682.0,0.0,0.0,0.0,2682.0,2682.0,0.0,2G-6,2682.0,0.0,,2025-09
FWD306,24120560,7253.2,0.0,0.0,852.0,6401.2,6401.2,1500.0,2G-4,6401.2,0.0,取样1.4,2025-09
FWD306C,25092960,0.0,900.0,0.0,0.0,900.0,900.0,,C-1,900.0,0.0,核对数量,2025-09
FWD306B,25062160,4060.0,0.0,0.0,600.0,3460.0,3460.0,,2D-1,3460.0,0.0,,2025-09
FWD306S,24121160,2125.0,0.0,0.0,0.0,2125.0,2125.0,,4C-2,2125.0,0.0,,2025-09
FWD307,24122060,5064.7,0.0,0.0,527.0,4537.7,4537.7,1000.0,2B-4,4537.7,0.0,,2025-09
FWD307B,25071460,3831.0,0.0,0.0,200.0,3631.0,3631.0,0.0,4A-2,3631.0,0.0,,2025-09
FWD307Y,24091460,734.0,0.0,0.0,0.0,734.0,734.0,0.0,2E-2,734.0,0.0,,2025-09
FWD3307A,25062360,4925.0,0.0,0.0,800.0,4125.0,4125.0,500.0,2C-4,4125.0,0.0,,2025-09
FWD308,25061662,3893.4,0.0,0.0,900.0,2993.4,2993.4,500.0,3B-4,2993.4,0.0,,2025-09
FWD302,24102863,7300.3,0.0,200.0,752.0,6348.3,6348.3,2000.0,4D-3,6348.3,0.0,2个零头,2025-09
FWD3302,24082960,393.3,0.0,0.0,300.0,93.3,93.3,150.0,2E-2,93.3,0.0,,2025-09
FWD323,25032061,5614.55,0.0,0.0,2775.0,2839.55,2839.55,1000.0,3C-1,2839.55,0.0,,2025-09
FWD323,24111262,294.0,0.0,0.0,0.0,294.0,294.0,,2E-1,294.0,0.0,,2025-09
FWD323Y,24111263,368.0,0.0,0.0,0.0,368.0,368.0,,2C-1,368.0,0.0,,2025-09
FWD320,25022461,4272.75,0.0,0.0,2125.0,2147.75,2147.75,1000.0,3C-2,2147.75,0.0,,2025-09
FWD320K,25052663,2487.0,0.0,0.0,450.0,2037.0,2037.0,,3A-2,2037.0,0.0,,2025-09
FWD322,25010260,683.8,0.0,0.0,675.0,8.8,8.8,0.0,D-2,8.8,0.0,,2025-09
FWD325,25071960,8379.0,0.0,0.0,250.0,8129.0,8129.0,500.0,3A-1,8129.0,0.0,,2025-09
FWD351,24120960,1929.65,0.0,0.0,475.0,1454.65,1454.65,500.0,2E-2,1454.65,0.0,,2025-09
FWD351Y,24111362,628.0,0.0,0.0,75.0,553.0,553.0,0.0,2C-1,553.0,0.0,,2025-09
FWD353,23120460,5.0,0.0,0.0,0.0,5.0,3213.4,500.0,D-2,5.0,0.0,,2025-09
FWD353,24121660,3358.4,0.0,0.0,150.0,3208.4,,,2D-2,3208.4,0.0,,2025-09
FWD353Y,24111662,1231.0,0.0,0.0,50.0,1181.0,1181.0,0.0,2F-1,1181.0,0.0,,2025-09
FWD355,24122362,2889.7,0.0,0.0,100.0,2789.7,2789.7,500.0,2C-4,2789.7,0.0,,2025-09
FWD355Y,21062361,350.0,0.0,0.0,50.0,300.0,300.0,,3A-1,300.0,0.0,,2025-09
FWD361,21042260,1596.1,0.0,0.0,0.0,1596.1,1596.1,,3A-2,1596.1,0.0,,2025-09
FWD362,16061460,4.95,0.0,0.0,0.0,4.95,25.25,,D-2,4.95,0.0,,2025-09
FWD362,16061460,20.3,0.0,0.0,0.0,20.3,,,E-1,20.3,0.0,退货,2025-09
FWD3112,25081161,5597.0,0.0,0.0,512.0,5085.0,5085.0,500.0,2C-1,5085.0,0.0,,2025-09
FWD6622,23101163,700.0,0.0,0.0,0.0,700.0,700.0,,3A-1,700.0,0.0,,2025-09
FWD500,25041462,5647.56,0.0,194.06,757.0,4696.5,4696.5,1000.0,4A-1,4696.5,0.0,,2025-09
FWD500K,23080161,1074.2,0.0,0.0,250.0,824.2,824.2,,2G-3,824.2,0.0,,2025-09
FWD3500E,23082560,25.0,0.0,0.0,0.0,25.0,25.0,,3B-1,25.0,0.0,,2025-09
FWD3500,24010460,707.23,0.0,0.0,675.0,32.23,32.23,0.0,3B-1,32.23,0.0,,2025-09
FWD3502,25042960,2643.6,0.0,43.6,25.0,2575.0,2575.0,500.0,2C-3,2575.0,0.0,,2025-09
FWD3504,24071860,1228.0,0.0,0.0,0.0,1228.0,1228.0,0.0,4D-3,1228.0,0.0,,2025-09
FWD502,24100860,8.4,0.0,0.0,2.0,6.4,2375.17,1000.0,D-2,6.4,0.0,,2025-09
FWD502,25051460,3957.57,0.0,38.8,1550.0,2368.77,,,4C-3,2368.77,0.0,,2025-09
FWD502S,21052960,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,2D-1,1000.0,0.0,,2025-09
FWD502Z,25091061,0.0,2919.0,0.0,0.0,2919.0,2919.0,0.0,4B-4,2919.0,0.0,,2025-09
FWD503,25031862,1980.3,0.0,19.3,233.0,1728.0,1728.0,500.0,4A-2,1728.0,0.0,,2025-09
FWD504,24100963,1265.51,0.0,89.52,252.0,923.99,923.99,1000.0,4A-2,923.99,0.0,2个零头,2025-09
FWD504,23111660,1.1,0.0,1.1,0.0,0.0,,,,0.0,0.0,,2025-09
FWD504,24110262,10.0,0.0,10.0,0.0,0.0,0.0,,,0.0,0.0,,2025-09
FWD5004B,25092961,0.0,1100.0,0.0,0.0,1100.0,1100.0,,C-1,1100.0,0.0,,2025-09
FWD5004B,24081460,10.0,0.0,10.0,0.0,0.0,,,,0.0,0.0,,2025-09
FWD504Z,25081360,2039.0,0.0,0.0,0.0,2039.0,2039.0,,4D-2,2039.0,0.0,,2025-09
FWD505,24102160,1541.46,0.0,372.21,300.0,869.25,869.25,500.0,4C-2,869.25,0.0,,2025-09
FWD506,19101560,2075.0,0.0,0.0,250.0,1825.0,7444.0,0.0,2G-5,1825.0,0.0,,2025-09
FWD506,19101560,5619.0,0.0,0.0,0.0,5619.0,,,2G-2,5619.0,0.0,,2025-09
FWD508,24110863,1984.5,0.0,0.0,25.0,1959.5,1959.5,500.0,2B-4,1959.5,0.0,,2025-09
FWD510,25032461,2174.3,0.0,100.22,100.0,1974.08,1974.08,200.0,2B-3,1974.08,0.0,,2025-09
FWD510,25091061,0.0,250.0,0.0,250.0,0.0,,,,0.0,0.0,,2025-09
FWD510Y,22030462,500.0,0.0,400.0,0.0,100.0,100.0,0.0,4A-3,100.0,0.0,,2025-09
FWD510W,23091962,550.0,0.0,0.0,50.0,500.0,500.0,0.0,2E-2,500.0,0.0,,2025-09
FWD510A,25091655,0.0,150.0,0.0,150.0,0.0,0.0,,,0.0,0.0,,2025-09
FWD520,24062462,60.0,0.0,0.0,50.0,10.0,4743.32,500.0,D-2,10.0,0.0,,2025-09
FWD520,25060663,5327.72,0.0,19.4,575.0,4733.32,,,4D-2,4733.32,0.0,,2025-09
FWD522,24112260,2356.94,0.0,0.0,400.0,1956.94,1956.94,1000.0,4C-2,1956.94,0.0,,2025-09
FWD5221,23100760,890.0,0.0,0.0,0.0,890.0,890.0,,3A-1,890.0,0.0,,2025-09
FWD523,20080560,205.3,0.0,0.0,0.0,205.3,205.3,0.0,4B-5,205.3,0.0,,2025-09
FWD524,25010660,2605.0,0.0,37.3,230.0,2337.7,2337.7,600.0,4C-1,2337.7,0.0,,2025-09
FWD524A,25041560,888.0,0.0,0.0,0.0,888.0,888.0,,3B-4,888.0,0.0,,2025-09
FWD525,24040763,1448.0,0.0,0.0,61.0,1387.0,1387.0,503.0,3B-3,1387.0,0.0,,2025-09
FWD530,23121260,2214.1,0.0,0.0,1.0,2213.1,2213.1,709.0,3A-2,2213.1,0.0,,2025-09
FWD532,24102262,2639.97,0.0,45.0,575.0,2019.97,2019.97,958.0,4C-2,2019.97,0.0,,2025-09
FWD550,22120160,1167.75,0.0,0.0,0.0,1167.75,1167.75,0.0,4B-4,1167.75,0.0,,2025-09
FWD550K,21071060,698.9,0.0,0.0,0.0,698.9,698.9,,2B-1,698.9,0.0,,2025-09
FWD552,19052060,1699.1,0.0,90.0,0.0,1609.1,1609.1,,4C-3,1609.1,0.0,,2025-09
FWD534,24080361,2266.82,0.0,0.0,0.0,2266.82,2266.82,500.0,4B-3,2266.82,0.0,,2025-09
FWD535,21120862,976.4,0.0,0.0,1.0,975.4,975.4,342.0,4A-3,975.4,0.0,取样1,2025-09
FWD5516,24102960,962.55,0.0,0.0,100.0,862.55,862.55,,4A-3,862.55,0.0,,2025-09
FWD5518,25040861,1619.2,0.0,0.0,351.0,1268.2,2443.2,892.0,4C-3,1268.2,0.0,,2025-09
FWD5518,25040861,1175.0,0.0,0.0,0.0,1175.0,,,4C-3,1175.0,0.0,,2025-09
FWD5519,25061360,4865.2,0.0,0.0,331.0,4534.2,4534.2,282.0,4C-4,4534.2,0.0,,2025-09
FWD5727,19032463,300.0,0.0,0.0,0.0,300.0,300.0,,4D-4,300.0,0.0,,2025-09
FWD400B,25042162,1133.7,0.0,0.0,201.0,932.7,932.7,200.0,3A-3,932.7,0.0,,2025-09
FWD400C,19081861,253.45,0.0,0.0,0.0,253.45,253.45,0.0,2C-4,253.45,0.0,,2025-09
FWD408,21062360,1515.35,0.0,478.35,60.0,977.0,977.0,500.0,2D-2,977.0,0.0,,2025-09
FWD408C,22062960,24.95,0.0,24.95,0.0,0.0,0.0,,,0.0,0.0,,2025-09
FWD410,25083060,0.0,4805.0,213.08,1135.0,3456.92,3456.92,500.0,4C-3,3456.92,0.0,,2025-09
FWD411,25042262,2042.0,0.0,27.0,0.0,2015.0,2015.0,500.0,4C-1,2015.0,0.0,,2025-09
FWD415Y,20040761,31.25,0.0,0.0,15.0,16.25,16.25,0.0,3A-1,16.25,0.0,15kg装,2025-09
FWD415Y,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,~,2025-09
FWD430,21032761,836.6,0.0,0.0,50.0,786.6,786.6,334.0,3A-1,786.6,0.0,,2025-09
FWD416,25070163,1302.1,0.0,0.0,254.0,1048.1,1048.1,0.0,2F-4,1048.1,0.0,,2025-09
FWD416C,25072262,1825.0,0.0,0.0,200.0,1625.0,1625.0,0.0,2C-2,1625.0,0.0,,2025-09
FWD417,25072460,1450.0,0.0,0.0,256.0,1194.0,1194.0,0.0,4D-3,1194.0,0.0,,2025-09
FWD418B,25092560,0.0,3587.0,0.0,6.0,3581.0,3581.0,289.0,4C-1,3581.0,0.0,,2025-09
FWD418B,23120560,38.48,0.0,27.48,11.0,0.0,,,,0.0,0.0,,2025-09
FWD418C,25041761,469.0,0.0,119.0,0.0,350.0,350.0,0.0,3A-3,350.0,0.0,,2025-09
FWD419B,25072660,2498.3,0.0,668.6,260.0,1569.7,1569.7,500.0,4B-4,1569.7,0.0,,2025-09
FWD419C,25070160,1701.0,0.0,72.05,50.0,1578.95,1578.95,0.0,3B-3,1578.95,0.0,,2025-09
FWD419Y,21010960,233.9,0.0,0.0,30.0,203.9,203.9,0.0,2C-1,203.9,0.0,20kg装,2025-09
FWD421,24120961,1199.5,0.0,0.0,425.0,774.5,774.5,500.0,4B-5,774.5,0.0,,2025-09
FWD421Y,25071461,169.0,0.0,0.0,20.0,149.0,149.0,0.0,4棚-5,149.0,0.0,20kg装,2025-09
FWD421D,24112860,50.0,0.0,0.0,50.0,0.0,0.0,0.0,,0.0,0.0,,2025-09
FWD421C,24030662,400.0,0.0,0.0,25.0,375.0,375.0,0.0,4B-1,375.0,0.0,,2025-09
FWD424,21080560,2435.0,0.0,118.15,0.0,2316.85,2316.85,0.0,4B-3,2316.85,0.0,,2025-09
FWD425,25091560,0.0,3840.0,0.0,30.0,3810.0,3810.0,500.0,4A-2,3810.0,0.0,,2025-09
FWD425,24111160,322.2,0.0,2.2,320.0,0.0,,,,0.0,0.0,,2025-09
FWD425,21070162,5.0,0.0,1.0,4.0,0.0,,,,0.0,0.0,退,2025-09
FWD425C,25010360,879.0,0.0,0.0,0.0,879.0,879.0,0.0,4A-3,879.0,0.0,,2025-09
FWD425Y,2412256120,30.2,0.0,0.0,10.0,20.2,20.2,0.0,2E-2,20.2,0.0,20kg装,2025-09
FWD425B,25040963,234.6,0.0,0.0,75.0,159.6,159.6,200.0,4C-3,159.6,0.0,,2025-09
FWD426C,19101061,429.15,0.0,0.0,0.0,429.15,429.15,,2E-1,429.15,0.0,,2025-09
FWD427,25042561,2836.7,0.0,798.33,376.0,1662.37,1662.37,713.0,2E-1,1662.37,0.0,,2025-09
FWD432,22041160,25.0,0.0,0.0,0.0,25.0,25.0,,D-2,25.0,0.0,,2025-09
FWD435,23080761,1364.2,0.0,20.0,4.0,1340.2,1340.2,306.0,4B-1,1340.2,0.0,,2025-09
FWD435B,24110263,1683.5,0.0,0.0,27.0,1656.5,1656.5,430.0,4C-1,1656.5,0.0,,2025-09
FWD435C,19121861,289.1,0.0,0.0,0.0,289.1,289.1,0.0,3B-1,289.1,0.0,,2025-09
FWD435Y,2507046015,200.3,0.0,0.0,5.0,195.3,195.3,0.0,4棚-5,195.3,0.0,15kg装,2025-09
FWD439,24122461,234.0,0.0,0.0,0.0,234.0,234.0,,2D-2,234.0,0.0,,2025-09
FWD401,24110461,1482.5,0.0,0.0,529.0,953.5,953.5,500.0,4A-1,953.5,0.0,,2025-09
FWD402,25022160,2135.0,0.0,398.37,160.0,1576.63,1576.63,500.0,4C-3,1576.63,0.0,20kg装,2025-09
FWD4002,25090361,0.0,3096.0,96.74,0.0,2999.26,4409.26,1012.0,4D-3,2999.26,0.0,15kg装,2025-09
FWD4002,24111862,1589.2,0.0,89.2,90.0,1410.0,,,4A-1,1410.0,0.0,,2025-09
FWD4002T,24070561,568.6,0.0,13.6,405.0,150.0,2968.0,1000.0,2D-1,150.0,0.0,15kg,2025-09
FWD4002T,25090360,0.0,2820.0,0.0,2.0,2818.0,,,4A-3,2818.0,0.0,~,2025-09
FWD4002T,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,~,2025-09
FWD403,24112760,564.3,0.0,0.0,200.0,364.3,364.3,200.0,4A-3,364.3,0.0,,2025-09
FWD405B,19070562,96.25,0.0,0.0,0.0,96.25,96.25,100.0,4B-1,96.25,0.0,,2025-09
FWD407,25061062,1769.0,0.0,0.0,101.0,1668.0,1668.0,325.0,4B-1,1668.0,0.0,,2025-09
FWD407A,20072162,24.25,0.0,0.0,0.0,24.25,24.25,,D-2,24.25,0.0,,2025-09
FWD466A,24121761,275.0,0.0,0.0,50.0,225.0,225.0,,4A-3,225.0,0.0,,2025-09
FWD468,25021760,414.0,0.0,0.0,75.0,339.0,339.0,,2D-1,339.0,0.0,,2025-09
FWD464,18090660,21.73,0.0,0.0,0.0,21.73,249.63,,D-2,21.73,0.0,,2025-09
FWD464,19090565,227.9,0.0,0.0,0.0,227.9,,,2C-1,227.9,0.0,,2025-09
FWD471,25072160,443.0,0.0,0.0,0.0,443.0,443.0,,4D-3,443.0,0.0,,2025-09
FWD475,25062361,683.0,0.0,0.0,50.0,633.0,633.0,,3A-3,633.0,0.0,,2025-09
FWD476,17010660,1479.2,0.0,261.67,0.0,1217.53,1217.53,,4E-2,1217.53,0.0,,2025-09
FWD478,25080660,661.0,0.0,0.0,75.0,586.0,586.0,,2D-1,586.0,0.0,,2025-09
FWD479,25011561,349.9,0.0,0.0,26.0,323.9,323.9,,3A-3,323.9,0.0,,2025-09
FWD480,15122661,0.65,0.0,0.0,0.0,0.65,0.65,,A1货架,0.65,0.0,,2025-09
FWD483,14080160,592.45,0.0,0.0,0.0,592.45,592.45,,2E-2,592.45,0.0,20kg装,2025-09
FWD483C,25041663,860.0,0.0,0.0,0.0,860.0,860.0,,2F-1,860.0,0.0,,2025-09
FWD485,25090660,0.0,1299.0,30.0,500.0,769.0,769.0,,4A-3,769.0,0.0,,2025-09
FWD485,24060160,19.0,0.0,19.0,0.0,0.0,,,,0.0,0.0,,2025-09
FWD486B,25042560,474.0,0.0,0.0,50.0,424.0,424.0,,4A-3,424.0,0.0,,2025-09
FWD487,23122560,175.0,0.0,0.0,50.0,125.0,125.0,,4C-3,125.0,0.0,,2025-09
FWD488,21052861,419.55,0.0,0.0,0.0,419.55,419.55,,4B-5,419.55,0.0,,2025-09
FWD4012,25053060,9784.0,0.0,0.0,931.0,8853.0,8853.0,500.0,2C-2,8853.0,0.0,15kg装,2025-09
FWD4012,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,~,2025-09
FWD4012,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,~,2025-09
FWD4012B,25060961,1469.9,0.0,0.0,0.0,1469.9,1754.9,,A-3,1469.9,0.0,,2025-09
FWD4012B,25071660,4335.0,0.0,0.0,4050.0,285.0,,,E-2,285.0,0.0,,2025-09
