SKU,batch,Last_Month_Stock,month_in,month_out,month_sales,month_end_stock,Note_value,safety_stock,Location,month_end_inventory,inventory_diff,Remark,Time
FWD225A,24010261,200.0,0.0,0.0,0.0,200.0,200.0,,2D-1,200.0,0,,2025-11
FWD235,25100864,5354.8,0.0,445.0,1129.0,3780.8,3780.8,500.0,2G-8,3780.8,0,,2025-11
FWD235,24011562,490.0,0.0,15.0,475.0,0.0,,,,0.0,0,,2025-11
FWD235K,25080163,805.0,0.0,0.0,0.0,805.0,805.0,,2F-4,805.0,0,,2025-11
FWD201,25101860,5965.0,0.0,0.0,2160.0,3805.0,3805.0,800.0,2G-5,3805.0,0,,2025-11
FWD211,24111960,831.01,0.0,0.0,335.0,496.01,496.01,500.0,2E-2,496.01,0,,2025-11
FWD223,25110560,0.0,3804.0,0.0,37.0,3766.5,3766.5,447.0,2B-4,3766.5,0,,2025-11
FWD223,24111660,168.3,0.0,168.3,0.0,0.0,,,,0.0,0,,2025-11
FWD221,25060960,4136.8,0.0,225.0,577.0,3334.6,3334.6,600.0,2C-1,3334.6,0,,2025-11
FWD221S,21051960,165.0,0.0,0.0,0.0,165.0,165.0,0.0,2E-2,165.0,0,,2025-11
FWD224,25041161,1975.7,0.0,0.0,125.0,1850.7,1850.7,0.0,2B-3,1850.7,0,,2025-11
FWD224T,25090460,2831.0,0.0,0.0,800.0,2031.0,2031.0,,2B-4,2031.0,0,,2025-11
FWD231,24111861,2277.8,0.0,0.0,175.0,2102.8,2102.8,493.0,2G-6,2102.8,0,,2025-11
FWD249,25082260,1210.8,0.0,0.0,50.0,1160.8,1160.8,325.0,B-2,1160.8,0,,2025-11
FWD249A,25082562,350.0,0.0,0.0,0.0,350.0,350.0,,2E-2,350.0,0,,2025-11
FWD249,25061361,688.0,0.0,0.0,0.0,688.0,688.0,,2F-1,688.0,0,,2025-11
FWD216,24111863,2348.9,0.0,0.0,0.0,2348.9,2348.9,0.0,2B-4,2348.9,0,,2025-11
FWD216K,25041661,600.0,0.0,0.0,0.0,600.0,3152.0,,B-2,600.0,0,,2025-11
FWD216K,25100867,2552.0,0.0,0.0,0.0,2552.0,,,2G-2,2552.0,0,,2025-11
FWD216Y,25091860,1101.0,0.0,0.0,0.0,1101.0,1101.0,0.0,2D-1,1101.0,0,,2025-11
FWD217,25091660,1160.0,0.0,0.0,100.0,1060.0,1060.0,0.0,2C-2,1060.0,0,,2025-11
FWD299,23082163,405.6,0.0,0.0,25.0,380.6,380.6,,2E-1,380.6,0,,2025-11
FWD289,25032460,529.6,0.0,0.0,0.0,529.6,529.6,0.0,2C-2,529.6,0,,2025-11
FWD300,25072362,3046.8,0.0,0.0,2125.0,921.8,18315.4,2000.0,2E-1,921.8,0,,2025-11
FWD300,25072362,725.0,0.0,0.0,0.0,725.0,,,B-1,725.0,0,,2025-11
FWD300,25080164,17669.0,0.0,0.0,1000.0,16668.6,,,3C-1,16668.6,0,,2025-11
FWD300B,25070260,3995.0,0.0,0.0,100.0,3895.0,3895.0,0.0,2G-3,3895.0,0,,2025-11
FWD300Y,24082860,115.0,0.0,0.0,50.0,65.0,65.0,0.0,3A-1,65.0,0,,2025-11
FWD301,24070962,2219.7,0.0,0.0,150.0,2069.7,2069.7,324.0,4B-3,2069.7,0,,2025-11
FWD303,25051661,5585.0,0.0,0.0,375.0,5210.0,5210.0,2000.0,2G-6,5210.0,0,,2025-11
FWD303,23120860,156.7,0.0,0.0,0.0,156.7,156.7,,4B-4,156.7,0,,2025-11
FWD304K,25060261,3992.0,0.0,0.0,0.0,3992.0,3992.0,,3C-2,3992.0,0,,2025-11
FWD305,25041063,5799.8,0.0,0.0,1001.0,4798.8,4799.8,1000.0,2F-3,4773.8,-25,,2025-11
FWD305,24071960,1.0,0.0,0.0,0.0,1.0,,,D-2,1.0,0,,2025-11
FWD305S,24112960,2182.0,0.0,0.0,0.0,2182.0,2182.0,0.0,2G-6,2182.0,0,,2025-11
FWD306,24120560,4269.2,0.0,0.0,2876.0,1393.2,1394.2,1500.0,2G-4,1393.2,0,,2025-11
FWD306,25101561,1.0,0.0,0.0,0.0,1.0,,,D-2,1.0,0,,2025-11
FWD306C,25092960,732.0,0.0,0.0,0.0,732.0,732.0,,C-1,732.0,0,,2025-11
FWD306B,25062160,3460.0,0.0,0.0,1700.0,1760.0,1760.0,,2D-1,1760.0,0,,2025-11
FWD306S,24121160,1525.0,0.0,0.0,500.0,1025.0,1025.0,,4C-2,1025.0,0,,2025-11
FWD307,24122060,4112.5,0.0,0.0,600.0,3512.5,3512.5,1000.0,2B-4,3512.5,0,,2025-11
FWD307B,25071460,3331.0,0.0,0.0,200.0,3131.0,3131.0,0.0,4A-2,3131.0,0,,2025-11
FWD307Y,24091460,734.0,0.0,0.0,0.0,734.0,734.0,0.0,2E-2,734.0,0,,2025-11
FWD3307A,25062360,4125.0,0.0,0.0,450.0,3674.7,3674.7,500.0,2C-4,3674.7,0,,2025-11
FWD308,25061662,2868.4,0.0,0.0,126.0,2742.4,2742.4,500.0,3B-4,2742.4,0,,2025-11
FWD302,24102863,5497.9,0.0,0.0,1007.5,4490.4,4490.4,2000.0,4D-3,4515.4,25,,2025-11
FWD3302,25101160,4225.0,0.0,0.0,5.0,4220.0,4220.0,150.0,3A-2,4220.0,0,,2025-11
FWD323,25032061,2314.15,0.0,0.0,2301.0,12.05,12.05,1000.0,3C1-D2,12.05,0,,2025-11
FWD323,24111262,294.0,0.0,0.0,275.0,19.0,19.0,,2E1-D2,19.0,0,,2025-11
FWD323Y,24111263,368.0,0.0,0.0,0.0,368.0,368.0,,2C-1,368.0,0,,2025-11
FWD320,25022461,2047.45,0.0,0.0,1575.0,472.45,472.45,1000.0,3C-2,472.45,0,,2025-11
FWD320K,25052663,2037.0,0.0,587.0,450.0,1000.0,1000.0,,3A-2,1000.0,0,,2025-11
FWD322,25100863,6459.0,0.0,200.0,1550.0,4709.0,4709.0,0.0,3A-1,4709.0,0,,2025-11
FWD325,25071960,6163.9,0.0,0.0,200.0,5963.9,5963.9,500.0,3A-1,5963.9,0,,2025-11
FWD351,24120960,1254.45,0.0,0.0,875.0,379.45,379.45,500.0,2E-2,379.45,0,,2025-11
FWD351Y,24111362,553.0,0.0,0.0,0.0,553.0,553.0,0.0,2C-1,553.0,0,,2025-11
FWD353,23120460,5.0,0.0,0.0,0.0,5.0,2328.2,500.0,D-2,5.0,0,,2025-11
FWD353,24121660,2473.2,0.0,0.0,150.0,2323.2,,,2D-2,2323.2,0,,2025-11
FWD353Y,24111662,906.0,0.0,0.0,0.0,906.0,906.0,0.0,2F-1,906.0,0,,2025-11
FWD355,24122362,2739.5,0.0,0.0,230.0,2509.5,2509.5,500.0,2C-4,2509.5,0,,2025-11
FWD355Y,21062361,300.0,0.0,0.0,50.0,250.0,250.0,,3A-1,250.0,0,,2025-11
FWD361,21042260,1546.1,0.0,0.0,0.0,1546.1,1546.1,,3A-2,1546.1,0,,2025-11
FWD362,,0.0,0.0,0.0,0.0,0.0,10.3,,,0.0,0,,2025-11
FWD362,16061460,10.3,0.0,0.0,0.0,10.3,,,E-1,10.3,0,退货,2025-11
FWD3112,25081161,4078.5,0.0,8.0,180.0,3890.3,3890.3,500.0,2C-1,3890.3,0,,2025-11
FWD6622,23101163,675.0,0.0,0.0,50.0,625.0,625.0,,3A-1,625.0,0,,2025-11
FWD500,25041462,4521.3,0.0,0.0,405.0,4116.0,4116.0,1000.0,4A-1,4111.0,-5,,2025-11
FWD500K,23080161,824.2,0.0,0.0,0.0,824.2,824.2,,2G-3,824.2,0,,2025-11
FWD3500E,23082560,25.0,0.0,0.0,0.0,25.0,25.0,,3B-1,25.0,0,,2025-11
FWD3500,25101360,3341.8,0.0,0.0,105.0,3236.8,3836.8,0.0,3C-2,3236.8,0,,2025-11
FWD3500,25101360,600.0,0.0,0.0,0.0,600.0,,,3C-2,600.0,0,,2025-11
FWD3502,25042960,2424.8,0.0,38.8,125.0,2261.0,2261.0,500.0,2C-3,2261.0,0,,2025-11
FWD3504,24071860,1177.8,0.0,0.0,0.0,1177.8,1177.8,0.0,4D-3,1177.8,0,,2025-11
FWD502,25051460,1318.21,0.0,43.21,675.0,600.0,7192.47,1000.0,4C-3,600.0,0,,2025-11
FWD502,25110761,0.0,6627.0,34.53,0.0,6592.47,,,4C-3,6592.47,0,,2025-11
FWD502,24100860,1.4,0.0,1.4,0.0,0.0,,,,0.0,0,,2025-11
FWD502S,21052960,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,2D-1,1000.0,0,,2025-11
FWD502Z,25091061,2919.0,0.0,0.0,875.0,2044.0,2044.0,0.0,4B-4,2044.0,0,,2025-11
FWD503,25031862,1252.8,0.0,0.0,325.0,927.8,927.8,500.0,4A-2,927.8,0,,2025-11
FWD504,25103060,8600.0,56.0,47.0,100.0,8509.0,8509.0,1000.0,4A-2,8509.0,0,,2025-11
FWD504,25111162,0.0,50.0,0.0,50.0,0.0,0.0,,,0.0,0,,2025-11
FWD5004B,25092961,888.0,0.0,0.0,500.0,388.0,388.0,,C-1,388.0,0,15件,2025-11
FWD504Z,25081360,1039.0,0.0,0.0,0.0,1039.0,1039.0,,4D-2,1039.0,0,,2025-11
FWD505,24102160,694.05,0.0,14.6,50.0,629.45,629.45,500.0,4C-2,629.45,0,,2025-11
FWD506,19101560,1670.0,0.0,0.0,350.0,1320.0,6784.0,0.0,2G-5,1320.0,0,,2025-11
FWD506,19101560,5565.1,0.0,0.0,100.0,5464.0,,,2G-2,5464.0,0,,2025-11
FWD508,24110863,1884.3,0.0,0.0,50.0,1834.3,1834.3,500.0,2B-4,1834.3,0,,2025-11
FWD510,25032461,1973.63,0.0,59.9,79.0,1834.73,1834.73,200.0,2B-3,1834.73,0,,2025-11
FWD510Y,22030462,100.0,0.0,0.0,0.0,100.0,100.0,0.0,4A-3,100.0,0,,2025-11
FWD510W,23091962,450.0,0.0,0.0,100.0,350.0,350.0,0.0,2E-2,350.0,0,,2025-11
FWD520,25060663,4243.12,0.0,17.27,230.0,3995.85,3995.85,500.0,4D-2,3995.85,0,,2025-11
FWD522,24112260,1081.74,0.0,0.0,575.0,506.74,506.74,1000.0,4C-2,506.74,0,,2025-11
FWD5221,23100760,790.0,0.0,0.0,0.0,790.0,790.0,,3A-1,790.0,0,,2025-11
FWD523,20080560,205.3,0.0,0.0,10.0,195.3,195.3,0.0,4B-5,195.3,0,,2025-11
FWD524,25010660,2082.5,0.0,0.0,185.0,1897.5,1897.5,600.0,4C-1,1897.5,0,,2025-11
FWD524A,25041560,888.0,0.0,0.0,200.0,688.0,688.0,,3B-4,688.0,0,,2025-11
FWD525,24040763,1336.8,0.0,0.0,100.0,1236.8,1236.8,503.0,3B-3,1236.8,0,,2025-11
FWD530,23121260,2212.9,0.0,0.0,50.0,2162.9,2162.9,709.0,3A-2,2162.9,0,,2025-11
FWD532,24102262,2019.77,0.0,0.0,75.0,1944.77,1944.77,958.0,4C-2,1944.77,0,,2025-11
FWD550,22120160,1041.75,0.0,0.0,0.0,1041.55,1041.55,0.0,4B-4,1041.55,0,,2025-11
FWD550K,21071060,548.9,0.0,0.0,525.0,23.9,23.9,,D-2,23.9,0,,2025-11
FWD552,19052060,1594.1,0.0,0.0,0.0,1594.1,1594.1,,4C-3,1594.1,0,,2025-11
FWD534,24080361,2241.62,0.0,0.0,50.0,2191.62,2191.62,500.0,4B-3,2191.62,0,,2025-11
FWD535,21120862,974.65,0.0,0.0,0.0,974.65,974.65,342.0,4A-3,974.65,0,,2025-11
FWD5516,24102960,662.35,0.0,200.0,107.0,355.35,355.35,,4A-3,355.35,0,,2025-11
FWD5518,25040861,863.0,0.0,0.0,735.0,127.7,127.7,892.0,4C-3,127.7,0,2个零头,2025-11
FWD5518,25040861,650.0,0.0,0.0,650.0,0.0,,,,0.0,0,,2025-11
FWD5519,25061360,4009.0,0.0,0.0,456.0,3552.7,3552.7,282.0,4C-4,3552.7,0,,2025-11
FWD5727,19032463,300.0,0.0,0.0,0.0,300.0,300.0,,4D-4,300.0,0,,2025-11
FWD400B,25042162,622.7,0.0,0.0,0.0,622.7,622.7,200.0,3A-3,622.7,0,,2025-11
FWD400C,19081861,253.45,0.0,0.0,0.0,253.45,253.45,0.0,2C-4,253.45,0,,2025-11
FWD408,21062360,950.8,0.0,0.0,189.0,761.8,761.8,500.0,2D-2,761.8,0,,2025-11
FWD408C,25112461,0.0,600.0,0.0,0.0,600.0,600.0,,2F-1,600.0,0,,2025-11
FWD410,25083060,3356.72,0.0,0.0,126.0,3230.72,3230.72,500.0,4C-3,3230.72,0,,2025-11
FWD411,25042262,1964.8,0.0,13.8,5.0,1946.0,1946.0,500.0,4C-1,1956.0,10,,2025-11
FWD415Y,25112863,0.0,370.0,0.0,0.0,370.0,370.0,0.0,2F-4,370.0,0,15kg装,2025-11
FWD415Y,20040761,16.25,0.0,1.25,15.0,0.0,,,,0.0,0,~,2025-11
FWD430,21032761,710.4,0.0,0.0,0.0,710.4,710.4,334.0,3A-1,710.4,0,,2025-11
FWD416,25070163,846.9,0.0,0.0,158.0,688.9,688.9,0.0,2F-4,688.9,0,,2025-11
FWD416C,25072262,1525.0,0.0,0.0,250.0,1275.0,1275.0,0.0,2C-2,1275.0,0,,2025-11
FWD417,25072460,843.6,0.0,0.0,175.0,668.6,668.6,0.0,4D-3,668.6,0,,2025-11
FWD418B,25092560,3548.2,0.0,0.0,250.0,3298.2,3298.2,289.0,4C-1,3298.2,0,,2025-11
FWD418C,25041761,350.0,0.0,0.0,75.0,275.0,275.0,0.0,3A-3,275.0,0,,2025-11
FWD419B,25072660,1019.5,0.0,0.0,256.0,763.5,763.5,500.0,4B-4,763.5,0,,2025-11
FWD419C,25070160,1578.95,0.0,0.0,50.0,1528.95,1528.95,0.0,3B-3,1528.95,0,,2025-11
FWD419Y,21010960,203.9,0.0,0.0,85.0,118.2,118.2,0.0,2C-1,118.2,0,20kg装,2025-11
FWD421,24120961,469.3,0.0,344.3,125.0,0.0,0.0,500.0,,0.0,0,,2025-11
FWD421Y,25071461,149.0,0.0,0.0,85.0,63.4,63.4,0.0,4棚-5,63.4,0,20kg装,2025-11
FWD421D,25102860,247.0,0.0,0.0,247.0,0.0,0.0,0.0,,0.0,0,,2025-11
FWD421C,24030662,175.0,0.0,0.0,0.0,175.0,175.0,0.0,4B-1,175.0,0,,2025-11
FWD424,21080560,2311.85,0.0,0.0,5.0,2306.85,2306.85,0.0,4B-3,2306.85,0,,2025-11
FWD425,25091560,2959.5,0.0,0.0,615.0,2344.5,2344.5,500.0,4A-2,2344.5,0,,2025-11
FWD425C,25010360,879.0,0.0,0.0,0.0,879.0,879.0,0.0,4A-3,879.0,0,,2025-11
FWD425Y,2412256120,20.2,0.0,0.0,20.0,0.0,0.0,0.0,,0.0,0,,2025-11
FWD425B,25111764,0.0,1529.0,0.0,2.0,1527.0,1527.0,200.0,4B-1,1527.0,0,,2025-11
FWD425B,25040963,133.6,0.0,78.6,55.0,0.0,,,,,0,,2025-11
FWD426C,19101061,429.0,0.0,0.0,0.0,429.0,429.0,,2E-1,429.0,0,,2025-11
FWD427,25042561,1404.17,0.0,0.0,580.0,824.17,824.17,713.0,2E-1,824.17,0,,2025-11
FWD432,22041160,25.0,0.0,0.0,0.0,25.0,25.0,,D-2,25.0,0,,2025-11
FWD435,23080761,1340.0,0.0,0.0,0.0,1340.0,1340.0,306.0,4B-1,1340.0,0,,2025-11
FWD435B,24110263,1586.3,0.0,0.0,89.0,1497.3,1497.3,430.0,4C-1,1497.3,0,,2025-11
FWD435C,19121861,289.1,0.0,0.0,0.0,289.1,289.1,0.0,3B-1,289.1,0,,2025-11
FWD435Y,2507046015,178.3,0.0,48.0,85.0,44.7,44.7,0.0,4棚-5,44.7,0,15kg装,2025-11
FWD439,24122461,234.0,0.0,0.0,25.0,209.0,209.0,,2D-2,209.0,0,,2025-11
FWD401,24110461,753.3,0.0,0.0,0.0,753.3,753.3,500.0,4A-1,753.3,0,,2025-11
FWD402,25022160,1211.63,0.0,0.0,302.0,909.63,909.63,500.0,4C-3,909.63,0,20kg装,2025-11
FWD4002,25090361,2999.26,0.0,0.0,0.0,2999.26,3884.26,1012.0,4D-3,2999.26,0,15kg装,2025-11
FWD4002,24111862,1275.0,0.0,0.0,390.0,885.0,,,4A-1,765.0,-120,~,2025-11
FWD4002,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,~,2025-11
FWD4002T,24070561,15.0,0.0,0.0,15.0,0.0,2322.85,1000.0,,0.0,0,15kg,2025-11
FWD4002T,25090360,2667.85,0.0,0.0,345.0,2322.85,,,4A-2,2442.85,120,~,2025-11
FWD4002T,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,~,2025-11
FWD403,25102861,1899.0,114.0,0.0,50.0,1963.0,1963.0,200.0,3A-3,1963.0,0,,2025-11
FWD405B,25102062,1506.0,0.0,0.0,0.0,1506.0,1506.0,100.0,4A-3,1506.0,0,,2025-11
FWD407,25061062,882.8,0.0,0.0,105.0,777.8,777.8,325.0,4B-1,777.8,0,,2025-11
FWD407A,20072162,24.25,0.0,0.0,0.0,24.25,24.25,,D-2,24.25,0,,2025-11
FWD466A,24121761,225.0,0.0,0.0,100.0,125.0,125.0,,4A-3,125.0,0,,2025-11
FWD468,25021760,339.0,0.0,0.0,25.0,314.0,314.0,,2D-1,314.0,0,,2025-11
FWD464,18090660,21.73,0.0,0.0,0.0,21.73,224.63,,D-2,21.73,0,,2025-11
FWD464,19090565,227.9,0.0,0.0,25.0,202.9,,,2C-1,202.9,0,,2025-11
FWD471,25072160,443.0,0.0,0.0,0.0,443.0,443.0,,4D-3,443.0,0,,2025-11
FWD475,25062361,577.9,0.0,0.0,150.0,427.9,427.9,,3A-3,427.9,0,,2025-11
FWD476,17010660,1067.43,0.0,0.0,0.0,1067.43,1067.43,,4E-2,1067.43,0,,2025-11
FWD478,25080660,586.0,0.0,0.0,50.0,536.0,536.0,,2D-1,536.0,0,,2025-11
FWD479,25011561,323.9,0.0,0.0,55.0,268.9,268.9,,3A-3,268.9,0,,2025-11
FWD480,15122661,0.65,0.0,0.0,0.0,0.65,0.65,,A1货架,0.65,0,,2025-11
FWD483,14080160,592.45,0.0,0.0,0.0,592.45,592.45,,2E-2,592.45,0,20kg装,2025-11
FWD483C,25041663,860.0,0.0,0.0,25.0,835.0,835.0,,2F-1,835.0,0,,2025-11
FWD485,25090660,719.0,0.0,0.0,0.0,719.0,719.0,,4A-3,719.0,0,,2025-11
FWD486B,25042560,424.0,0.0,0.0,125.0,299.0,299.0,,4A-3,299.0,0,,2025-11
FWD487,23122560,75.0,0.0,0.0,50.0,25.0,25.0,,4C-3,25.0,0,,2025-11
FWD488,21052861,419.55,0.0,0.0,0.0,419.55,419.55,,4B-5,419.55,0,,2025-11
FWD4012,25053060,8718.0,0.0,0.0,345.0,8373.0,8373.0,500.0,2C-2,8373.0,0,15kg装,2025-11
FWD4012B,25100960,2700.0,0.0,0.0,2700.0,0.0,4635.0,,,0.0,0,,2025-11
FWD4012B,25100960,4635.0,0.0,0.0,0.0,4635.0,,,A-3,4635.0,0,,2025-11
FWD4012T,25110160,0.0,5639.9,8.05,3131.0,2500.85,2500.85,,2F-4,2500.85,0,15kg装,2025-11
FWD4012T,25091160,930.8,0.0,0.8,930.0,0.0,,,,0.0,0,~,2025-11
FWD4012T,25112960,0.0,3000.0,0.0,0.0,3000.0,3014.0,,2E-1,3000.0,0,,2025-11
FWD4012T,25111460,0.0,1799.0,0.0,1785.0,14.0,,,,14.0,0,,2025-11
FWD4012T,25111060,0.0,270.0,0.0,270.0,0.0,,,,0.0,0,,2025-11
FWD4012T,25103080,0.0,465.0,15.0,450.0,0.0,,,,0.0,0,~,2025-11
FWD4015,25032762,814.45,0.0,3.45,411.0,400.0,4977.1,1500.0,2D-1,400.0,0,15kg装,2025-11
FWD4015,25111960,0.0,4878.0,0.0,300.0,4577.1,,,2F-2,4577.1,0,~,2025-11
FWD4015,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,~,2025-11
FWD4015,25102460,3993.0,0.0,0.0,0.0,3993.0,3993.0,,2F-3,3993.0,0,,2025-11
FWD4015,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,~,2025-11
FWD4015,25081261,1889.5,0.0,0.5,1889.0,0.0,,,,0.0,0,~,2025-11
FWD4032,22071262,17.6,0.0,0.0,0.0,17.6,17.6,,D-2,17.6,0,20kg装,2025-11
FWD4033,22071261,75.1,0.0,0.0,0.0,75.1,75.1,,D-2,75.1,0,~,2025-11
1#兰绿,25090960,201.0,0.0,0.0,0.0,201.0,201.0,,2B-2,201.0,0,24kg装,2025-11
1#兰绿,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,~,2025-11
2#墨绿,25091060,183.0,0.0,0.0,0.0,183.0,183.0,,2B-2,183.0,0,~,2025-11
2#墨绿,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,~,2025-11
3#深紫,25091261,361.0,0.0,0.0,0.0,361.0,361.0,,2B-2,361.0,0,24kg装,2025-11
3#深紫,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,~,2025-11
4#紫色,25091262,296.0,0.0,0.0,0.0,296.0,296.0,,2E-1,296.0,0,~,2025-11
4#紫色,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,~,2025-11
